기준연월,방문비율
20220811,78.5
20220812,71.0
20220813,69.9
20220814,42.1
20220815,58.7
20220816,64.1
20220817,75.0
20220818,75.0
20220819,77.9
20220820,71.0
20220821,61.9
20220822,60.4
20220823,66.7
20220824,62.4
20220825,68.2
20220826,68.2
20220827,67.0
20220828,73.3
20220829,75.3
20220830,77.6
20220831,76.2
20220901,54.1
20220902,55.8
20220903,48.1
20220904,46.7
20220905,49.8
20220906,52.7
20220907,52.1
20220908,60.4
20220909,57.3
20220910,60.1
20220911,54.4
20220912,49.8
20220913,66.7
20220914,61.3
20220915,65.0
20220916,67.3
20220917,65.3
20220918,69.9
20220919,55.3
20220920,61.6
20220921,60.7
20220922,66.7
20220923,67.6
20220924,61.3
20220925,58.4
20220926,62.4
20220927,62.4
20220928,70.4
20220929,85.1
20220930,86.8
20221001,52.7
20221002,50.7
20221003,43.8
20221004,49.5
20221005,48.1
20221006,54.1
20221007,57.6
20221008,56.1
20221009,53.6
20221010,51.3
20221011,64.1
20221012,63.9
20221013,61.6
20221014,63.3
20221015,64.4
20221016,63.6
20221017,55.0
20221018,62.4
20221019,60.1
20221020,66.7
20221021,70.2
20221022,66.4
20221023,56.4
20221024,61.9
20221025,62.4
20221026,60.1
20221027,66.2
20221028,81.6
20221029,83.9
20221030,76.2
20221031,75.3
20221101,56.4
20221102,50.4
20221103,50.4
20221104,53.8
20221105,52.4
20221106,50.7
20221107,53.3
20221108,57.0
