연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,2.3
60~69세,7.9,7.7
50~59세,8.6,11.6
40~49세,7.7,8.7
30~39세,8.3,8.1
20~29세,11.0,11.2
10~19세,1.8,1.8
