유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 수원시 팔달구 , 경기도 수원시 장안구,22.3,1
경기도 수원시 권선구 , 경기도 수원시 장안구,19.5,1
경기도 수원시 영통구 , 경기도 수원시 장안구,11.6,1
경기도 화성시 , 경기도 수원시 장안구,7.1,1
경기도 의왕시 , 경기도 수원시 장안구,6.4,1
경기도 용인시 기흥구 , 경기도 수원시 장안구,3.5,1
경기도 용인시 수지구 , 경기도 수원시 장안구,2.5,1
경기도 군포시 , 경기도 수원시 장안구,2.2,1
경기도 안양시 동안구 , 경기도 수원시 장안구,2.0,1
경기도 성남시 분당구 , 경기도 수원시 장안구,1.5,1
경기도 안산시 상록구 , 경기도 수원시 장안구,1.5,1
경기도 용인시 처인구 , 경기도 수원시 장안구,1.4,1
경기도 시흥시 , 경기도 수원시 장안구,1.1,1
경기도 오산시 , 경기도 수원시 장안구,1.1,1
경기도 안산시 단원구 , 경기도 수원시 장안구,0.9,1
서울특별시 강남구 , 경기도 수원시 장안구,0.9,1
서울특별시 서초구 , 경기도 수원시 장안구,0.9,1
경기도 평택시 , 경기도 수원시 장안구,0.8,1
경기도 안양시 만안구 , 경기도 수원시 장안구,0.7,1
경기도 과천시 , 경기도 수원시 장안구,0.6,1
 경기도 수원시 장안구,경기도 수원시 팔달구,21.4,2
 경기도 수원시 장안구,경기도 수원시 권선구,16.1,2
 경기도 수원시 장안구,경기도 수원시 영통구,11.5,2
 경기도 수원시 장안구,경기도 의왕시,7.3,2
 경기도 수원시 장안구,경기도 화성시,6.7,2
 경기도 수원시 장안구,경기도 용인시 기흥구,4.0,2
 경기도 수원시 장안구,경기도 용인시 수지구,2.6,2
 경기도 수원시 장안구,경기도 용인시 처인구,1.7,2
 경기도 수원시 장안구,경기도 안양시 동안구,1.7,2
 경기도 수원시 장안구,경기도 성남시 분당구,1.7,2
 경기도 수원시 장안구,경기도 군포시,1.5,2
 경기도 수원시 장안구,경기도 시흥시,1.4,2
 경기도 수원시 장안구,서울특별시 강남구,1.2,2
 경기도 수원시 장안구,경기도 안산시 상록구,1.1,2
 경기도 수원시 장안구,경기도 안산시 단원구,1.0,2
 경기도 수원시 장안구,경기도 오산시,1.0,2
 경기도 수원시 장안구,경기도 광명시,0.9,2
 경기도 수원시 장안구,서울특별시 서초구,0.9,2
 경기도 수원시 장안구,경기도 평택시,0.8,2
 경기도 수원시 장안구,서울특별시 송파구,0.7,2
