순위,관광지명,주소,분류,외지인 검색 수
1,수원케이티위즈파크,경기 수원시 장안구 경수대로 893-0,레저스포츠시설,37924
2,만석공원,경기 수원시 장안구,도시공원,34320
3,광교산,경기 수원시 장안구,자연경관(산),18067
4,장안문,경기 수원시 장안구,역사유적지,18000
5,정자시장,경기 수원시 장안구 수성로275번길 112-2,시장,14919
6,CGV북수원,경기 수원시 장안구 경수대로 950-0,공연시설,14739
7,북수원시장,경기 수원시 장안구 파장로82번길 6-0,시장,14522
8,수원SK아트리움,경기 수원시 장안구 이목로 24-25,공연시설,13345
9,연무시장,경기 수원시 장안구 월드컵로428번길 19-0,시장,11331
10,해우재,경기 수원시 장안구 장안로458번길 9-0,전시시설,10960
11,조원시장,경기 수원시 장안구 조원로89번길 13-0,시장,10023
12,지지대고개,경기 수원시 장안구,자연경관(산),9750
13,북수원온천,경기 수원시 장안구 서부로 2139-0,웰니스관광,9148
14,광교저수지,경기 수원시 장안구,자연경관(하천/해양),8392
15,효행공원,경기 수원시 장안구 경수대로 0-0,도시공원,8051
16,장안문거북시장,경기 수원시 장안구 수성로370번길 52-0,시장,5806
17,롯데시네마북수원,경기 수원시 장안구 천천로 100-0,공연시설,5665
18,탑클라우드호텔수원점,경기 수원시 장안구 수성로350번길 13-0,모텔,5071
19,정자동중심상가,경기 수원시 장안구,테마공원,4982
20,일월저수지,경기 수원시 장안구 서부로 0-0,자연경관(하천/해양),4640
21,장안공원,경기 수원시 장안구 팔달로 238-0,도시공원,4624
22,일월공원,경기 수원시 장안구 일월로 101-33,도시공원,3707
23,광교공원,경기 수원시 장안구 광교산로 159-0,도시공원,3202
24,삼풍수영장,경기 수원시 장안구 장안로346번길 123-0,테마공원,3163
25,밤밭청개구리공원,경기 수원시 장안구,도시공원,3152
26,수원미술전시관,경기 수원시 장안구 송정로 19-0,전시시설,2667
27,이슈나인,경기 수원시 장안구 서부로 2139-0,쇼핑몰,2254
28,용광사,경기 수원시 장안구 파장천로 74-0,종교성지,2119
29,넘버25수원경기대점,경기 수원시 장안구 창훈로80번길 8-0,모텔,1728
30,호텔에쿠스,경기 수원시 장안구 파장천로11번길 1-0,모텔,1697
31,모텔코지,경기 수원시 장안구 창훈로80번길 22-3,모텔,1560
32,브라운도트수원정자점,경기 수원시 장안구 파장로 71-12,모텔,1510
33,호텔여기어?수원정자점,경기 수원시 장안구 장안로 264-10,호텔,1322
34,유토피아호텔,경기 수원시 장안구 장안로 264-5,호텔,1305
35,수원시립만석전시관,경기 수원시 장안구 송정로 19-0,전시시설,1290
36,광교저수지쉼터,경기 수원시 장안구 광교산로 321-0,도시공원,1181
37,광교마루길,경기 수원시 장안구 광교산로 0-0,기타레저스포츠,1179
38,노송지대,경기 수원시 장안구,역사유적지,1175
39,한누리아트홀,경기 수원시 장안구 송원로 101-0,공연시설,1164
40,화이트호텔,경기 수원시 장안구 팔달로271번길 9-0,모텔,1145
41,정자종합시장,경기 수원시 장안구 수성로261번길 16-0,시장,896
42,보현선원,경기 수원시 장안구 수일로233번길 93-0,종교성지,895
43,만석공원인조잔디축구장,경기 수원시 장안구 정조로 1085-0,레저스포츠시설,886
44,수원종합운동장인조잔디구장,경기 수원시 장안구 경수대로 893-0,레저스포츠시설,867
45,하광교소류지,경기 수원시 장안구,자연경관(하천/해양),850
46,테마모텔,경기 수원시 장안구 수성로364번길 46-0,모텔,800
47,나무모텔,경기 수원시 장안구 창훈로80번길 18-0,모텔,765
48,판다팜파장시장점,경기 수원시 장안구 파장로 82-0,기타쇼핑시설,676
49,피아노모텔,경기 수원시 장안구 송정로104번길 5-0,모텔,666
50,정자공원,경기 수원시 장안구,도시공원,659
51,허브모텔,경기 수원시 장안구 팔달로279번길 31-0,모텔,656
52,장안농원,경기 수원시 장안구 광교산로 553-0,농/산/어촌체험,640
53,일림배수지야구장,경기 수원시 장안구 수일로91번길 55-0,레저스포츠시설,632
54,성호씨그마,경기 수원시 장안구 정자천로13번길 146-0,기타쇼핑시설,600
55,파랑새여관,경기 수원시 장안구 창훈로80번길 28-0,모텔,591
56,레전드모텔,경기 수원시 장안구 파장로 71-6,모텔,561
57,프랑스군참전기념비,경기 수원시 장안구,역사유물,559
58,데이오프호텔,경기 수원시 장안구 파장천로 15-0,모텔,531
59,노블레스모텔,경기 수원시 장안구 창훈로 78-0,모텔,527
60,수원시양궁장,경기 수원시 장안구,육상레저스포츠,503
61,수원수목원건축중(2022년하반기개장예정),경기 수원시 장안구,자연공원,502
62,장안청소년문화의집,경기 수원시 장안구 수성로275번길 114-0,기타문화관광지,481
63,어린이생태미술체험관 풀잎,경기 수원시 장안구 경수대로 1274-0,전시시설,474
64,호텔인사이드,경기 수원시 장안구 파장로 71-7,모텔,471
