순위,업소명,주소,분류,합산 검색 수
1,삐에스몽테제빵소,경기 수원시 권선구 오목천로 149-0,간이음식,23961
2,스타벅스수원권선DT점,경기 수원시 권선구 매송고색로 543-0,카페/찻집,22176
3,훈장골수원점,경기 수원시 권선구 칠보로 146-0,한식,19536
4,스타벅스수원세류DT점,경기 수원시 권선구 권선로544번길 1-0,카페/찻집,18299
5,맥도날드수원세류DT점,경기 수원시 권선구 경수대로 195-0,간이음식,16325
6,카페하이라이트,경기 수원시 권선구 서수원로75번길 70-18,카페/찻집,13384
7,포커스온나우,경기 수원시 권선구 칠보로88번길 108-0,카페/찻집,13324
8,맥도날드수원GS DT점,경기 수원시 권선구 권선로 684-0,간이음식,13322
9,초가집,경기 수원시 권선구 서수원로594번길 260-0,외국식,12211
10,천지연수원점,경기 수원시 권선구 곡반정로 72-8,한식,12007
11,버거킹호매실SK점,경기 수원시 권선구 서수원로 453-0,간이음식,12005
12,쿠우쿠우서수원점,경기 수원시 권선구 금곡로 206-0,외국식,11552
13,최미삼순대국고색점,경기 수원시 권선구 오목천로 125-0,한식,10888
14,백세삼계탕수원고색점,경기 수원시 권선구 서부로 1533-0,한식,10351
15,장터설렁탕,경기 수원시 권선구 수인로 257-0,한식,9827
16,기와집,경기 수원시 권선구 서수원로594번길 251-0,외국식,9201
17,고반가든서수원점,경기 수원시 권선구 일월천로4번길 22-0,한식,8935
18,수인닭발집,경기 수원시 권선구 서부로 1568-1,외국식,8679
19,스타벅스수원세류역DT점,경기 수원시 권선구 경수대로 185-0,카페/찻집,7922
20,외식중학교,경기 수원시 권선구 매송고색로 634-17,한식,7104
21,투썸플레이스수원여대점,경기 수원시 권선구 온정로30번길 70-0,카페/찻집,6741
22,아낙네수원점,경기 수원시 권선구 칠보로 140-0,외국식,6709
23,한우이야기,경기 수원시 권선구 서수원로594번길 139-0,한식,6202
24,스타벅스수원금곡점,경기 수원시 권선구 금곡로 219-0,카페/찻집,6116
25,말로우플레이스,경기 수원시 권선구 매송고색로 636-8,카페/찻집,5685
26,넓은뜰[한식],경기 수원시 권선구 세화로 104-0,한식,5462
27,석산정,경기 수원시 권선구 정조로388번길 7-7,한식,5445
28,스타벅스수원호매실점,경기 수원시 권선구 서수원로577번길 305-0,카페/찻집,5439
29,파스쿠찌수원권선DT점,경기 수원시 권선구 서수원로 245-0,카페/찻집,5302
30,짬뽕지존오목천점 [중식],경기 수원시 권선구 매송고색로 543-0,외국식,5183
31,한양설렁탕,경기 수원시 권선구 장다리로 102-0,한식,5119
32,명가원설농탕,경기 수원시 권선구 권선로699번길 7-0,한식,4903
33,서수원살살녹소,경기 수원시 권선구 금호로 146-0,한식,4830
34,남수원갈비,경기 수원시 권선구 권선로 631-0,한식,4659
35,원마포해장,경기 수원시 권선구 서부로 1380-0,한식,4639
