기준연월,지역명,방문자 수
202108,경기도 수원시 권선구 ,2948018.0
202110,경기도 수원시 권선구 ,3880447.0
202109,경기도 수원시 권선구 ,3314412.0
202111,경기도 수원시 권선구 ,3336570.0
202112,경기도 수원시 권선구 ,3307519.0
202201,경기도 수원시 권선구 ,3410074.0
202202,경기도 수원시 권선구 ,2881312.0
202203,경기도 수원시 권선구 ,3292474.0
202204,경기도 수원시 권선구 ,3494555.0
202205,경기도 수원시 권선구 ,3701320.0
202206,경기도 수원시 권선구 ,3381497.0
202207,경기도 수원시 권선구 ,3624742.0
