동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1316,19442,연인,애인_남자친구_예비신랑,미식,막국수_맛집_바나나
1045,5378,학생,중딩_고딩_대학생,자연경관,바다_공원_전망대
894,2415,친구,친구_절친_지인,레포츠/운동,낚시_캠핑_클라이밍
839,1792,기타가족,엄마_이모_장인,휴식/힐링,나들이_피크닉_가을여행
408,1684,자녀,아들_딸_청소년,문화예술,노래방_카지노_미술관
296,659,부모님,아버지_아빠_친정엄마,반려동물,애견_반려동물_유기견
211,379,회사동료,대리_직원_임원,역사유적,정자_한옥_세계문화유산
154,7,배우자,아내_와이프_신랑,체험,국궁체험_수학여행
27,0,싱글,싱글_혼자,,
