유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 화성시 , 경기도 수원시 권선구,20.1,1
경기도 수원시 팔달구 , 경기도 수원시 권선구,19.6,1
경기도 수원시 장안구 , 경기도 수원시 권선구,12.9,1
경기도 수원시 영통구 , 경기도 수원시 권선구,12.8,1
경기도 용인시 기흥구 , 경기도 수원시 권선구,3.4,1
경기도 의왕시 , 경기도 수원시 권선구,2.8,1
경기도 안산시 상록구 , 경기도 수원시 권선구,2.8,1
경기도 오산시 , 경기도 수원시 권선구,2.6,1
경기도 군포시 , 경기도 수원시 권선구,1.8,1
경기도 용인시 수지구 , 경기도 수원시 권선구,1.6,1
경기도 평택시 , 경기도 수원시 권선구,1.5,1
경기도 안산시 단원구 , 경기도 수원시 권선구,1.4,1
경기도 용인시 처인구 , 경기도 수원시 권선구,1.2,1
경기도 성남시 분당구 , 경기도 수원시 권선구,1.2,1
경기도 안양시 동안구 , 경기도 수원시 권선구,1.2,1
경기도 시흥시 , 경기도 수원시 권선구,1.1,1
서울특별시 서초구 , 경기도 수원시 권선구,0.6,1
서울특별시 강남구 , 경기도 수원시 권선구,0.6,1
경기도 광명시 , 경기도 수원시 권선구,0.5,1
경기도 안양시 만안구 , 경기도 수원시 권선구,0.5,1
 경기도 수원시 권선구,경기도 수원시 팔달구,25.0,2
 경기도 수원시 권선구,경기도 화성시,16.9,2
 경기도 수원시 권선구,경기도 수원시 영통구,13.2,2
 경기도 수원시 권선구,경기도 수원시 장안구,8.9,2
 경기도 수원시 권선구,경기도 용인시 기흥구,4.0,2
 경기도 수원시 권선구,경기도 의왕시,3.3,2
 경기도 수원시 권선구,경기도 오산시,2.6,2
 경기도 수원시 권선구,경기도 안산시 상록구,1.6,2
 경기도 수원시 권선구,경기도 용인시 수지구,1.4,2
 경기도 수원시 권선구,경기도 용인시 처인구,1.4,2
 경기도 수원시 권선구,경기도 평택시,1.4,2
 경기도 수원시 권선구,경기도 안산시 단원구,1.3,2
 경기도 수원시 권선구,경기도 시흥시,1.3,2
 경기도 수원시 권선구,경기도 성남시 분당구,1.1,2
 경기도 수원시 권선구,경기도 군포시,0.9,2
 경기도 수원시 권선구,서울특별시 강남구,0.9,2
 경기도 수원시 권선구,경기도 광명시,0.8,2
 경기도 수원시 권선구,경기도 안양시 동안구,0.8,2
 경기도 수원시 권선구,경기도 안성시,0.7,2
 경기도 수원시 권선구,서울특별시 서초구,0.6,2
