연령대,남성방문 비율,여성방문 비율
70세 이상,2.6,3.0
60~69세,6.7,6.1
50~59세,9.6,9.7
40~49세,9.0,9.1
30~39세,9.0,8.3
20~29세,9.6,10.4
10~19세,3.5,2.6
