순위,관광지명,주소,분류,현지인 검색 수
1,광한루원,전북 남원시 요천로 1447-0,기타관광,3242
2,드래곤레이크CC,전북 남원시 대사로 498-0,육상레저스포츠,2509
3,남원상록골프장,전북 남원시 월계길 11-0,육상레저스포츠,1332
4,실상사,전북 남원시 입석길 94-129,종교성지,1175
5,춘향골공설시장,전북 남원시 의총로 51-0,시장,995
6,지리산허브밸리,전북 남원시 바래봉길 214-0,복합관광시설,803
7,스위트호텔남원,전북 남원시 원천로 217-0,호텔,755
8,아담원,전북 남원시 목가길 193-0,테마공원,634
9,켄싱턴리조트지리산남원점,전북 남원시 소리길 66-0,콘도미니엄,541
10,인월전통시장,전북 남원시 인월로 65-3,시장,495
11,춘향테마파크,전북 남원시 양림길 14-9,기타관광,465
12,남원백두대간생태교육장전시관,전북 남원시 운봉로 151-0,기타관광,430
13,남원시립김병종미술관,전북 남원시 함파우길 65-14,전시시설,393
14,뱀사골계곡,전북 남원시,자연경관(산),362
15,오헤브데이호텔,전북 남원시 바래봉길 193-0,호텔,352
16,달궁자동차야영장,전북 남원시 지리산로 365-0,캠핑,333
17,고소바위공원 캠핑장,전북 남원시,캠핑,326
18,국립민속국악원,전북 남원시 양림길 54-0,공연시설,307
19,혼불문학관,전북 남원시 노봉안길 52-0,기타문화관광지,305
20,일성콘도지리산,전북 남원시 천왕봉로 626-25,콘도미니엄,303
21,NH시네마,전북 남원시 요천로 1838-0,공연시설,280
22,만인의총,전북 남원시 만인로 3-0,역사유적지,276
23,남원관광단지,전북 남원시 양림길 43-0,복합관광시설,261
24,서도역영상촬영장,전북 남원시 서도길 32-0,복합관광시설,251
25,켄싱턴리조트지리산남원,전북 남원시 소리길 66-0,콘도미니엄,246
26,남원예촌by켄싱턴호텔,전북 남원시 광한북로 17-0,호텔,238
27,금풍제,전북 남원시,자연경관(하천/해양),219
28,요천생태습지공원,전북 남원시,도시공원,205
29,지리산국립공원뱀사골탐방안내소,전북 남원시 와운길 10-0,기타관광,194
30,남원바래봉철쭉제,전북 남원시 바래봉길 214-0,기타문화관광지,191
30,용남시장,전북 남원시 동헌길 10-0,시장,191
