순위,관광지명,주소,분류,합산 검색 수
1,광한루원,전북 남원시 요천로 1447-0,기타관광,78297
2,드래곤레이크CC,전북 남원시 대사로 498-0,육상레저스포츠,22188
3,스위트호텔남원,전북 남원시 원천로 217-0,호텔,15553
4,뱀사골계곡,전북 남원시,자연경관(산),13802
5,남원상록골프장,전북 남원시 월계길 11-0,육상레저스포츠,13251
6,켄싱턴리조트지리산남원점,전북 남원시 소리길 66-0,콘도미니엄,12561
7,아담원,전북 남원시 목가길 193-0,테마공원,10055
8,지리산허브밸리,전북 남원시 바래봉길 214-0,복합관광시설,9241
9,춘향테마파크,전북 남원시 양림길 14-9,기타관광,8845
10,오헤브데이호텔,전북 남원시 바래봉길 193-0,호텔,8228
11,춘향골공설시장,전북 남원시 의총로 51-0,시장,7884
12,남원시립김병종미술관,전북 남원시 함파우길 65-14,전시시설,7644
13,실상사,전북 남원시 입석길 94-129,종교성지,7250
14,달궁자동차야영장,전북 남원시 지리산로 365-0,캠핑,6255
15,남원예촌by켄싱턴호텔,전북 남원시 광한북로 17-0,호텔,6062
16,일성콘도지리산,전북 남원시 천왕봉로 626-25,콘도미니엄,5403
17,서도역영상촬영장,전북 남원시 서도길 32-0,복합관광시설,4992
18,지리산국립공원뱀사골탐방안내소,전북 남원시 와운길 10-0,기타관광,4917
19,인월전통시장,전북 남원시 인월로 65-3,시장,3542
20,호텔춘향,전북 남원시 소리길 114-0,호텔,3361
21,남원항공우주천문대,전북 남원시 양림길 48-63,랜드마크관광,3081
22,켄싱턴리조트지리산남원,전북 남원시 소리길 66-0,콘도미니엄,3047
23,고소바위공원 캠핑장,전북 남원시,캠핑,2984
24,광한루,전북 남원시,역사유적지,2928
25,리버호텔,전북 남원시 소리길 120-0,모텔,2546
26,지리산정령치휴게소,전북 남원시 정령치로 1523-0,도시/지역문화관광,2525
27,혼불문학관,전북 남원시 노봉안길 52-0,기타문화관광지,2465
28,남원백두대간생태교육장전시관,전북 남원시 운봉로 151-0,기타관광,2452
29,메이드호텔,전북 남원시 소리길 110-0,모텔,2099
30,달궁계곡,전북 남원시,자연경관(산),1950
31,산리지호텔,전북 남원시 소리길 124-0,호텔,1936
32,학천야영장,전북 남원시 지리산로 712-0,캠핑,1911
33,만인의총,전북 남원시 만인로 3-0,역사유적지,1887
34,남원랜드,전북 남원시 양림길 58-13,테마공원,1841
35,남원관광단지,전북 남원시 양림길 43-0,복합관광시설,1754
36,지리산천년송,전북 남원시 와운길 255-0,역사유적지,1752
37,백두대간에코롯지,전북 남원시 운봉로 151-0,캠핑,1744
38,흥부골자연휴양림,전북 남원시 구인월길 125-0,자연공원,1689
39,광한루매표소,전북 남원시 요천로 1447-0,기타관광,1650
40,초콜릿모텔,전북 남원시 충정로 220-9,모텔,1515
41,육모정,전북 남원시,역사유적지,1456
42,남원바래봉철쭉제,전북 남원시 바래봉길 214-0,기타문화관광지,1403
43,구룡폭포,전북 남원시,자연경관(산),1385
44,용남시장,전북 남원시 동헌길 10-0,시장,1344
45,킹무인호텔,전북 남원시 원천로 345-60,모텔,1342
46,전라북도학생수련원,전북 남원시 행정공안길 302-0,육상레저스포츠,1340
47,헤라모텔,전북 남원시 충정로 220-8,모텔,1313
48,춘향가,전북 남원시 양림길 28-12,호텔,1262
49,캐슬무인호텔,전북 남원시 원천로 291-21,모텔,1261
50,남원자연휴양림,전북 남원시 보산로 228-0,자연공원,1249
51,함파우소리체험관,전북 남원시 술미안길 14-21,공연시설,1219
52,뱀사골힐링야영장,전북 남원시 와운길 29-0,캠핑,1201
53,달궁힐링야영장,전북 남원시,캠핑,1195
54,국립민속국악원,전북 남원시 양림길 54-0,공연시설,1005
55,홍콩모텔,전북 남원시 충정로 235-0,모텔,1000
56,위너스모텔,전북 남원시 요천로 1559-3,모텔,981
57,춘향문화예술회관,전북 남원시 양림길 43-0,공연시설,980
58,서어나무숲,전북 남원시,기타관광,904
59,남원춘향제,전북 남원시 요천로 1447-0,기타문화관광지,895
60,람세스모텔,전북 남원시 충정로 233-0,모텔,869
61,요천생태습지공원,전북 남원시,도시공원,861
62,발리모텔,전북 남원시 옥정4길 5-0,모텔,856
63,금풍제,전북 남원시,자연경관(하천/해양),855
64,오페라모텔,전북 남원시 요천로 1563-0,모텔,809
65,바래봉,전북 남원시,자연경관(산),796
66,지리산소윤정펜션,전북 남원시 지리산로 1322-0,펜션/민박,793
67,지리산둘레길인월센터,전북 남원시 인월2길 95-0,기타관광,779
68,교룡산성,전북 남원시,역사유적지,763
69,정령치,전북 남원시,기타관광,762
70,NH시네마,전북 남원시 요천로 1838-0,공연시설,755
71,지리산뱀사골맑은물펜션,전북 남원시 지리산로 1256-0,펜션/민박,733
72,뱀사골자동차야영장,전북 남원시,캠핑,724
73,남원호텔,전북 남원시 정령치로 122-11,호텔,719
74,남원요천벚꽃길,전북 남원시 소리길 0-0,기타관광,709
75,덕동펜션식당,전북 남원시 지리산로 297-0,펜션/민박,669
76,지리산밸리펜션,전북 남원시 지리산로 1268-0,펜션/민박,667
77,육모정계곡,전북 남원시,자연경관(산),650
78,퀸즈,전북 남원시 소리길 122-8,모텔,644
79,모텔다빈치,전북 남원시 충정로 88-0,모텔,638
80,춘향골체육공원,전북 남원시 충정로 341-0,도시공원,631
81,구룡계곡,전북 남원시,자연경관(산),617
82,백두대간국민여가캠핑장,전북 남원시 운봉로 147-11,캠핑,585
83,남원백두대간트리하우스,전북 남원시 행정공안길 299-0,기타숙박,576
84,흰여울펜션,전북 남원시 지리산로 1300-0,펜션/민박,570
85,허브모텔,전북 남원시 옥정5길 10-0,모텔,545
86,등구재황토방,전북 남원시 황치길 0-0,펜션/민박,519
87,지리산둘레길주천안내센터,전북 남원시 외평2길 5-0,기타관광,495
88,지리산칸호텔,전북 남원시 지리산로 815-0,호텔,463
89,백장암,전북 남원시 백장길 66-0,종교성지,458
90,지리산뱀사골계곡길,전북 남원시 황치길 0-0,도시/지역문화관광,453
90,지리산뱀사골방면,전북 남원시,자연경관(산),453
92,예루원,전북 남원시 월매길 12-0,기타문화관광지,442
93,만복사지,전북 남원시 만복사길 10-3,역사유적지,437
94,이랜드파크 켄싱턴리조트지리산남원,전북 남원시 소리길 66-0,호텔,413
95,토비스야영장,전북 남원시 지리산로 1470-26,캠핑,404
96,지리산산내들펜션야영장,전북 남원시 천왕봉로 892-0,캠핑,402
97,원각사전망대,전북 남원시,랜드마크관광,392
98,지리산황토펜션사계절여행,전북 남원시 중황길 96-23,펜션/민박,385
99,삼익모텔,전북 남원시 향단로 24-1,모텔,376
99,유랑펜션타운,전북 남원시 정령치로 129-0,펜션/민박,376
