기준연월,지역명,검색량(건)
202108,전라북도 남원시 ,1900
202109,전라북도 남원시 ,2384
202110,전라북도 남원시 ,2928
202111,전라북도 남원시 ,5156
202112,전라북도 남원시 ,1261
202201,전라북도 남원시 ,946
202202,전라북도 남원시 ,482
202203,전라북도 남원시 ,474
202204,전라북도 남원시 ,426
202205,전라북도 남원시 ,778
202206,전라북도 남원시 ,793
202207,전라북도 남원시 ,453
