업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,2.58373604E8
쇼핑업,레저용품쇼핑,3.97279934E9
쇼핑업,대형쇼핑몰,2.98109206E9
숙박업,콘도,5.52144671E8
숙박업,캠핑장/펜션,1.7840508E7
숙박업,기타숙박,1.531259577E9
숙박업,호텔,2.51328393E8
식음료업,식음료,1.6615027919E10
여가서비스업,관광유원시설,3.7579E7
여가서비스업,골프장,8.216598775E9
여가서비스업,기타레저,7.081034E7
여가서비스업,문화서비스,3.407535E8
여행업,여행업,6683400.0
운송업,육상운송,2377900.0
운송업,렌터카,2010000.0
