연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,4.0
60~69세,9.0,8.4
50~59세,10.7,10.1
40~49세,7.5,6.7
30~39세,7.1,7.2
20~29세,8.6,8.9
10~19세,2.9,3.4
