연령대,남성방문 비율,여성방문 비율
70세 이상,3.5,3.8
60~69세,9.8,8.6
50~59세,12.2,11.5
40~49세,9.5,9.5
30~39세,7.0,7.3
20~29세,4.8,4.6
10~19세,3.1,2.9
