순위,관광지명,주소,분류,합산 검색 수
1,엄궁농산물도매시장,부산 사상구 농산물시장로9번길 11-0,시장,67955
2,삼락생태공원,부산 사상구,도시공원,61276
3,르네시떼,부산 사상구 광장로 7-0,쇼핑몰,45804
4,애플아울렛본관,부산 사상구 사상로 201-0,쇼핑몰,15541
5,삼락생태공원오토캠핑장,부산 사상구,캠핑,13678
6,새벽청과시장,부산 사상구 새벽로 141-0,시장,12921
7,사상근린공원,부산 사상구,도시공원,12744
8,호텔파라곤,부산 사상구 광장로 46-0,호텔,11204
9,덕포시장,부산 사상구 사상로293번길 12-0,시장,8351
10,롯데시네마사상,부산 사상구 사상로 201-0,공연시설,7871
11,부산청과,부산 사상구 농산물시장로 17-0,시장,5797
12,사상구다누림센터,부산 사상구 가야대로196번길 51-0,기타문화관광지,5069
13,엄궁농산물도매시장관리사업소,부산 사상구 농산물시장로 9-0,시장,4828
14,운수사,부산 사상구 모라로219번길 173-0,종교성지,4698
15,항도청과,부산 사상구 농산물시장로 33-0,시장,4455
16,감전시장,부산 사상구 새벽로168번길 21-11,시장,4134
17,삼락생태공원수영장,부산 사상구,테마공원,3710
18,호텔1954,부산 사상구 낙동대로1048번길 38-0,모텔,3215
19,덴바스타감전점,부산 사상구 대동로 278-0,모텔,2865
20,아리엘호텔,부산 사상구 낙동대로 1406-0,모텔,2711
21,하운드호텔사상점,부산 사상구 새벽로223번길 117-0,호텔,2664
22,브라운도트호텔사상낙동대로점,부산 사상구 낙동대로1048번길 12-0,호텔,2655
23,사상생활사박물관,부산 사상구 낙동대로1258번길 36-0,전시시설,2533
24,잠101호텔,부산 사상구 새벽로223번길 42-0,호텔,2419
25,삼락강변체육공원인라인스케이트장,부산 사상구,육상레저스포츠,2380
26,이레호텔,부산 사상구 사상로417번길 32-0,모텔,2089
27,브라운도트호텔사상르네시떼점,부산 사상구 새벽로223번길 83-0,호텔,2079
28,소르젠떼비지니스호텔,부산 사상구 광장로81번길 55-0,호텔,1969
29,삼락수상레포츠타운,부산 사상구,수상레저스포츠,1966
30,삼락습지생태원,부산 사상구,도시공원,1965
31,MU모텔,부산 사상구 사상로211번길 46-0,모텔,1897
32,엔젤모텔,부산 사상구 학감대로39번길 49-0,모텔,1888
33,더스톤브릿지호텔,부산 사상구 대동로 295-0,호텔,1874
34,삼락강변체육공원야구장,부산 사상구,레저스포츠시설,1869
35,상승배드민턴센터,부산 사상구 가야대로 235-0,기타레저스포츠,1844
36,빈스70호텔,부산 사상구 사상로211번길 56-0,모텔,1726
37,디자인호텔짝,부산 사상구 낙동대로 717-0,모텔,1691
38,투헤븐호텔,부산 사상구 사상로211번길 52-0,호텔,1627
39,브라운도트엄궁점,부산 사상구 낙동대로 753-17,호텔,1621
40,르네상스호텔,부산 사상구 광장로 60-0,호텔,1602
41,코코모텔,부산 사상구 학감대로39번길 49-0,모텔,1552
42,르이데아호텔,부산 사상구 새벽로223번길 40-0,호텔,1545
43,넘버25호텔사상구청점,부산 사상구 학감대로237번길 12-0,호텔,1519
44,웁스모텔,부산 사상구 낙동대로 1336-0,모텔,1431
45,프리미엄아바호텔,부산 사상구 새벽로223번길 26-0,모텔,1413
46,사상구청소년수련관,부산 사상구 덕상로 129-0,육상레저스포츠,1386
47,삼락생태공원연꽃단지,부산 사상구,도시공원,1350
48,호텔야자사상터미널점,부산 사상구 광장로81번길 72-0,모텔,1298
49,콤마모텔,부산 사상구 사상로211번길 58-0,모텔,1278
50,청과물직판장,부산 사상구 농산물시장로25번길 70-0,시장,1234
51,하이호텔,부산 사상구 새벽로223번길 10-0,모텔,1218
52,어반풋볼파크사상점,부산 사상구 광장로 7-0,레저스포츠시설,1196
53,호텔더반,부산 사상구 사상로224번길 10-0,모텔,1193
54,나무늘보호텔,부산 사상구 사상로211번길 28-0,모텔,1169
55,ND.1226호텔,부산 사상구 낙동대로 1226-0,모텔,1140
56,본토샵,부산 사상구 가야대로 396-0,기타쇼핑시설,1113
57,제이모텔,부산 사상구 대동로 297-0,모텔,1102
58,엔더블유호텔,부산 사상구 사상로426번길 10-0,호텔,1065
59,호텔프렌치코드,부산 사상구 낙동대로 753-19,모텔,916
60,브라운도트호텔엄궁점,부산 사상구 낙동대로 753-17,호텔,915
61,하카전자담배사상직영점,부산 사상구 사상로 179-0,기타쇼핑시설,829
62,부산국제록페스티벌,부산 사상구,기타문화관광지,817
63,호텔프리마,부산 사상구 대동로 276-0,호텔,815
64,루이스제이,부산 사상구 낙동대로 1050-0,모텔,776
65,학장축산물도매시장,부산 사상구 학감대로 111-0,시장,624
66,루이스호텔,부산 사상구 사상로211번길 14-8,모텔,611
67,낙동제방벚꽃길,부산 사상구,기타관광,606
68,엠유호텔,부산 사상구 새벽로 144-0,호텔,595
69,농산청과물직판장,부산 사상구 농산물시장로25번길 70-0,시장,543
70,맥스호텔,부산 사상구 사상로211번길 62-0,모텔,531
71,에메랄드사상해수온천,부산 사상구 새벽로202번길 10-0,웰니스관광,516
72,롤스실내롤러스케이트장,부산 사상구 사상로 363-0,육상레저스포츠,512
73,메가박스사상,부산 사상구 사상로 201-0,공연시설,509
74,삼락생태공원인라인스케이트장1트랙,부산 사상구,육상레저스포츠,508
75,모노루가,부산 사상구 가야대로 173-0,기타레저스포츠,488
76,삼락생태공원중앙광장,부산 사상구,도시공원,451
77,썸모텔,부산 사상구 사상로211번길 22-4,모텔,439
78,유나팩,부산 사상구 사상로 551-0,기타쇼핑시설,430
79,삼락생태공원야구장,부산 사상구,레저스포츠시설,413
80,호텔자,부산 사상구 학감대로222번길 22-0,모텔,395
81,KME,부산 사상구 낙동대로1302번길 29-0,기타쇼핑시설,379
82,양사장베이스볼센터,부산 사상구 괘감로 127-0,기타레저스포츠,372
83,양지2공원,부산 사상구,도시공원,359
84,능인사,부산 사상구 백양대로 668-1,종교성지,352
85,용운사,부산 사상구 덕상로 116-34,종교성지,336
86,S호텔,부산 사상구 광장로87번길 16-0,모텔,330
87,세느모텔,부산 사상구 사상로211번길 60-0,모텔,325
88,장안사,부산 사상구 엄궁북로4번안길 98-14,종교성지,315
89,에어텔부산,부산 사상구 낙동대로1048번길 36-0,호텔,313
90,부산삼락벚꽃축제,부산 사상구,기타문화관광지,311
91,플라워모텔,부산 사상구 가야대로 262-9,모텔,303
92,칠성불교전시관,부산 사상구 학감대로134번길 14-0,기타쇼핑시설,302
93,루이스.J모텔,부산 사상구 낙동대로 1050-0,모텔,292
94,젬모텔,부산 사상구 삼덕로45번길 161-0,모텔,282
95,창신공원,부산 사상구,도시공원,270
96,엔젤녹즙기본사,부산 사상구 새벽시장로 70-0,기타쇼핑시설,263
97,다이소부산주례점,부산 사상구 백양대로 526-0,기타쇼핑시설,259
98,감전야생화단지,부산 사상구 낙동대로 1083-104,기타관광,258
99,센스모텔,부산 사상구 광장로86번길 9-0,모텔,229
100,369모텔,부산 사상구 학감대로134번길 6-0,모텔,225
