순위,관광지명,주소,분류,현지인 검색 수
1,엄궁농산물도매시장,부산 사상구 농산물시장로9번길 11-0,시장,15243
2,삼락생태공원,부산 사상구,도시공원,9333
3,르네시떼,부산 사상구 광장로 7-0,쇼핑몰,8122
4,새벽청과시장,부산 사상구 새벽로 141-0,시장,3498
5,애플아울렛본관,부산 사상구 사상로 201-0,쇼핑몰,3142
6,덕포시장,부산 사상구 사상로293번길 12-0,시장,1914
7,사상구다누림센터,부산 사상구 가야대로196번길 51-0,기타문화관광지,1800
8,호텔파라곤,부산 사상구 광장로 46-0,호텔,1756
9,삼락생태공원오토캠핑장,부산 사상구,캠핑,1753
10,롯데시네마사상,부산 사상구 사상로 201-0,공연시설,1498
11,엄궁농산물도매시장관리사업소,부산 사상구 농산물시장로 9-0,시장,1463
12,사상생활사박물관,부산 사상구 낙동대로1258번길 36-0,전시시설,1345
13,사상근린공원,부산 사상구,도시공원,1181
14,부산청과,부산 사상구 농산물시장로 17-0,시장,1170
15,운수사,부산 사상구 모라로219번길 173-0,종교성지,1011
16,감전시장,부산 사상구 새벽로168번길 21-11,시장,890
17,호텔1954,부산 사상구 낙동대로1048번길 38-0,모텔,799
18,삼락생태공원수영장,부산 사상구,테마공원,677
19,항도청과,부산 사상구 농산물시장로 33-0,시장,610
20,덴바스타감전점,부산 사상구 대동로 278-0,모텔,544
21,하운드호텔사상점,부산 사상구 새벽로223번길 117-0,호텔,466
22,디자인호텔짝,부산 사상구 낙동대로 717-0,모텔,443
23,아리엘호텔,부산 사상구 낙동대로 1406-0,모텔,426
24,더스톤브릿지호텔,부산 사상구 대동로 295-0,호텔,425
25,브라운도트호텔사상낙동대로점,부산 사상구 낙동대로1048번길 12-0,호텔,400
26,이레호텔,부산 사상구 사상로417번길 32-0,모텔,391
27,삼락강변체육공원인라인스케이트장,부산 사상구,육상레저스포츠,377
28,상승배드민턴센터,부산 사상구 가야대로 235-0,기타레저스포츠,347
29,사상구청소년수련관,부산 사상구 덕상로 129-0,육상레저스포츠,332
30,잠101호텔,부산 사상구 새벽로223번길 42-0,호텔,330
31,엔젤모텔,부산 사상구 학감대로39번길 49-0,모텔,319
32,소르젠떼비지니스호텔,부산 사상구 광장로81번길 55-0,호텔,318
33,본토샵,부산 사상구 가야대로 396-0,기타쇼핑시설,288
34,삼락습지생태원,부산 사상구,도시공원,284
35,빈스70호텔,부산 사상구 사상로211번길 56-0,모텔,273
35,코코모텔,부산 사상구 학감대로39번길 49-0,모텔,273
37,삼락수상레포츠타운,부산 사상구,수상레저스포츠,265
37,청과물직판장,부산 사상구 농산물시장로25번길 70-0,시장,265
39,콤마모텔,부산 사상구 사상로211번길 58-0,모텔,263
40,MU모텔,부산 사상구 사상로211번길 46-0,모텔,261
40,하카전자담배사상직영점,부산 사상구 사상로 179-0,기타쇼핑시설,261
42,브라운도트호텔사상르네시떼점,부산 사상구 새벽로223번길 83-0,호텔,256
43,르이데아호텔,부산 사상구 새벽로223번길 40-0,호텔,242
44,어반풋볼파크사상점,부산 사상구 광장로 7-0,레저스포츠시설,231
45,넘버25호텔사상구청점,부산 사상구 학감대로237번길 12-0,호텔,229
46,투헤븐호텔,부산 사상구 사상로211번길 52-0,호텔,216
47,ND.1226호텔,부산 사상구 낙동대로 1226-0,모텔,215
48,나무늘보호텔,부산 사상구 사상로211번길 28-0,모텔,210
49,웁스모텔,부산 사상구 낙동대로 1336-0,모텔,208
50,하이호텔,부산 사상구 새벽로223번길 10-0,모텔,206
51,맥스호텔,부산 사상구 사상로211번길 62-0,모텔,196
52,프리미엄아바호텔,부산 사상구 새벽로223번길 26-0,모텔,195
53,브라운도트엄궁점,부산 사상구 낙동대로 753-17,호텔,191
54,엠유호텔,부산 사상구 새벽로 144-0,호텔,188
55,엔더블유호텔,부산 사상구 사상로426번길 10-0,호텔,177
56,학장축산물도매시장,부산 사상구 학감대로 111-0,시장,176
57,KME,부산 사상구 낙동대로1302번길 29-0,기타쇼핑시설,169
58,르네상스호텔,부산 사상구 광장로 60-0,호텔,167
59,삼락강변체육공원야구장,부산 사상구,레저스포츠시설,166
60,호텔더반,부산 사상구 사상로224번길 10-0,모텔,165
60,부산국제록페스티벌,부산 사상구,기타문화관광지,165
62,창신공원,부산 사상구,도시공원,163
63,삼락생태공원연꽃단지,부산 사상구,도시공원,162
64,호텔야자사상터미널점,부산 사상구 광장로81번길 72-0,모텔,156
65,롤스실내롤러스케이트장,부산 사상구 사상로 363-0,육상레저스포츠,144
66,양지2공원,부산 사상구,도시공원,137
67,호텔프렌치코드,부산 사상구 낙동대로 753-19,모텔,130
68,호텔프리마,부산 사상구 대동로 276-0,호텔,126
69,에어텔부산,부산 사상구 낙동대로1048번길 36-0,호텔,115
70,제이모텔,부산 사상구 대동로 297-0,모텔,112
71,루이스제이,부산 사상구 낙동대로 1050-0,모텔,105
72,삼락생태공원중앙광장,부산 사상구,도시공원,98
73,능인사,부산 사상구 백양대로 668-1,종교성지,94
74,브라운도트호텔엄궁점,부산 사상구 낙동대로 753-17,호텔,93
75,엔젤녹즙기본사,부산 사상구 새벽시장로 70-0,기타쇼핑시설,92
76,루이스호텔,부산 사상구 사상로211번길 14-8,모텔,91
77,에메랄드사상해수온천,부산 사상구 새벽로202번길 10-0,웰니스관광,90
78,메가박스사상,부산 사상구 사상로 201-0,공연시설,84
79,농산청과물직판장,부산 사상구 농산물시장로25번길 70-0,시장,82
80,감전야생화단지,부산 사상구 낙동대로 1083-104,기타관광,80
81,호텔더메이,부산 사상구 낙동대로 1542-0,모텔,77
81,삼락생태공원인라인스케이트장1트랙,부산 사상구,육상레저스포츠,77
83,S호텔,부산 사상구 광장로87번길 16-0,모텔,67
83,다이소부산주례점,부산 사상구 백양대로 526-0,기타쇼핑시설,67
85,누리종합상사,부산 사상구 가야대로133번길 67-0,기타쇼핑시설,66
86,부산농수산물시장,부산 사상구 농산물시장로 9-0,시장,63
87,썸모텔,부산 사상구 사상로211번길 22-4,모텔,60
88,플라밍고호텔,부산 사상구 낙동대로 713-0,호텔,56
89,센스모텔,부산 사상구 광장로86번길 9-0,모텔,53
90,낙동제방벚꽃길,부산 사상구,기타관광,52
91,다이소부산주례역점,부산 사상구 가야대로 270-0,기타쇼핑시설,47
92,세느모텔,부산 사상구 사상로211번길 60-0,모텔,45
93,신호유통,부산 사상구 낙동대로1548번길 27-0,시장,43
94,젬모텔,부산 사상구 삼덕로45번길 161-0,모텔,38
94,큐모텔,부산 사상구 낙동대로 1454-0,모텔,38
94,용운사,부산 사상구 덕상로 116-34,종교성지,38
97,호텔자,부산 사상구 학감대로222번길 22-0,모텔,37
97,모노루가,부산 사상구 가야대로 173-0,기타레저스포츠,37
99,신신장여관,부산 사상구 학감대로 125-0,모텔,36
99,하이모사상지점,부산 사상구 사상로 200-0,기타쇼핑시설,36
