유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
부산광역시 부산진구 , 부산광역시 사상구,20.2,1
부산광역시 강서구 , 부산광역시 사상구,12.4,1
부산광역시 북구 , 부산광역시 사상구,11.2,1
부산광역시 사하구 , 부산광역시 사상구,10.7,1
경상남도 김해시 , 부산광역시 사상구,7.4,1
경상남도 양산시 , 부산광역시 사상구,3.5,1
부산광역시 서구 , 부산광역시 사상구,3.4,1
부산광역시 해운대구 , 부산광역시 사상구,3.3,1
부산광역시 남구 , 부산광역시 사상구,3.1,1
부산광역시 동래구 , 부산광역시 사상구,2.9,1
부산광역시 동구 , 부산광역시 사상구,2.7,1
부산광역시 연제구 , 부산광역시 사상구,2.5,1
부산광역시 수영구 , 부산광역시 사상구,2.2,1
부산광역시 금정구 , 부산광역시 사상구,2.1,1
부산광역시 중구 , 부산광역시 사상구,2.0,1
부산광역시 기장군 , 부산광역시 사상구,1.7,1
부산광역시 영도구 , 부산광역시 사상구,1.1,1
경상남도 창원시 진해구 , 부산광역시 사상구,1.0,1
경상남도 창원시 성산구 , 부산광역시 사상구,0.8,1
울산광역시 울주군 , 부산광역시 사상구,0.5,1
 부산광역시 사상구,부산광역시 부산진구,14.6,2
 부산광역시 사상구,부산광역시 강서구,12.3,2
 부산광역시 사상구,부산광역시 사하구,10.6,2
 부산광역시 사상구,부산광역시 북구,10.2,2
 부산광역시 사상구,경상남도 김해시,7.6,2
 부산광역시 사상구,부산광역시 기장군,5.0,2
 부산광역시 사상구,부산광역시 해운대구,4.6,2
 부산광역시 사상구,경상남도 양산시,3.8,2
 부산광역시 사상구,부산광역시 수영구,3.3,2
 부산광역시 사상구,부산광역시 중구,3.2,2
 부산광역시 사상구,부산광역시 남구,3.0,2
 부산광역시 사상구,부산광역시 서구,2.8,2
 부산광역시 사상구,부산광역시 동구,2.5,2
 부산광역시 사상구,부산광역시 동래구,2.2,2
 부산광역시 사상구,부산광역시 영도구,1.9,2
 부산광역시 사상구,부산광역시 연제구,1.9,2
 부산광역시 사상구,부산광역시 금정구,1.8,2
 부산광역시 사상구,경상남도 창원시 진해구,1.4,2
 부산광역시 사상구,경상남도 창원시 성산구,0.8,2
 부산광역시 사상구,경상남도 거제시,0.7,2
