순위,관광지명,주소,분류,합산 검색 수
1,통영중앙전통시장,경남 통영시 중앙시장1길 14-16,시장,209681
2,독일마을,경남 남해군 독일로 92-0,기타관광,157680
3,통도사,경남 양산시 통도사로 108-0,종교성지,156098
4,바람의언덕,경남 거제시,기타문화관광지,148179
5,소노캄거제,경남 거제시 거제대로 2660-0,콘도미니엄,119791
6,한화리조트거제벨버디어,경남 거제시 거제북로 2501-40,콘도미니엄,109658
7,화개장터,경남 하동군 쌍계로 17-0,시장,108772
8,매미성,경남 거제시 복항길 0-0,역사유적지,104411
9,보리암,경남 남해군 보리암로 665-0,종교성지,86501
10,한려수도조망케이블카,경남 통영시 발개로 205-0,기타관광,74225
11,삼천포용궁수산시장,경남 사천시 어시장길 64-0,시장,74194
12,마산어시장,경남 창원시 마산합포구 복요리로 7-0,시장,72069
13,해인사,경남 합천군 해인사길 122-0,종교성지,71415
14,마산로봇랜드,경남 창원시 마산합포구 로봇랜드로 250-0,기타관광,60443
15,롯데몰진주점,경남 진주시 동진로 440-0,쇼핑몰,59886
16,사천공항,경남 사천시 사천대로 1971-0,교통시설,59467
17,쌍계사,경남 하동군 쌍계사길 59-0,종교성지,58765
18,사천바다케이블카대방정류장,경남 사천시 사천대로 18-0,기타관광,58657
19,거제정글돔,경남 거제시 거제남서로 3595-0,테마공원,58495
20,스카이라인루지통영,경남 통영시 발개로 178-0,기타레저스포츠,57158
21,금호리조트통영마리나,경남 통영시 큰발개1길 33-0,콘도미니엄,57150
22,가야CC,경남 김해시 인제로 502-0,육상레저스포츠,55832
23,학동흑진주몽돌해변,경남 거제시 학동6길 18-1,자연경관(하천/해양),55665
24,동피랑벽화마을,경남 통영시 동피랑1길 6-18,기타관광,52895
25,통영여객선터미널,경남 통영시 통영해안로 234-0,교통시설,52653
26,용원어시장,경남 창원시 진해구 용원동로 0-0,시장,52051
27,아난티남해,경남 남해군 남서대로1179번길 40-109,콘도미니엄,52050
28,표충사,경남 밀양시 표충로 1338-0,종교성지,51726
29,고현종합시장,경남 거제시 거제중앙로 1883-2,시장,51312
30,상주은모래비치,경남 남해군 상주로 17-0,자연경관(하천/해양),50890
31,이순신공원,경남 통영시 멘데해안길 205-0,도시공원,49043
32,용원골프클럽,경남 창원시 진해구 가주로 133-0,육상레저스포츠,47246
33,상남시장,경남 창원시 성산구 마디미로 28-0,시장,47223
