순위,업소명,주소,분류,외지인 검색 수
1,투썸플레이스창원귀산점,경남 창원시 성산구 삼귀로 167-0,카페/찻집,53476
2,하연옥본점,경남 진주시 진주대로 1317-20,한식,42107
3,온더선셋,경남 거제시 성포로 65-0,카페/찻집,27621
4,동부회센터,경남 창원시 진해구 천자로 5-0,외국식,24825
5,스타벅스창원마창대교점,경남 창원시 성산구 삼귀로 159-0,카페/찻집,23885
6,하주옥,경남 사천시 하동길 8-11,한식,23293
7,대동할매국수,경남 김해시 동남로45번길 8-0,한식,22474
8,소토,경남 양산시 충렬로 617-0,한식,18606
9,더블유181,경남 거제시 거제북로 2707-0,카페/찻집,18128
10,동피랑전복마을,경남 통영시 통새미길 21-0,한식,15996
11,우주총동원,경남 하동군 구고속도로 392-0,카페/찻집,14434
12,느티나무의사랑카페,경남 양산시 여락송정로 270-2,카페/찻집,14176
13,뜬,경남 함안군 부남1길 24-15,카페/찻집,14050
14,쾌지나칭칭,경남 함안군 새터길 168-2,한식,13778
15,목화휴게소식당,경남 사천시,한식,13608
16,더로드101,경남 하동군 화개로 357-0,카페/찻집,13004
17,생생굴마을대풍관,경남 통영시 해송정2길 29-0,외국식,12863
18,블랙업커피양산점,경남 양산시 물금역1길 11-0,카페/찻집,12705
19,홍철책빵김해DT점,경남 김해시 율하로 443-0,간이음식,12552
20,브라운핸즈마산점,경남 창원시 마산합포구 가포순환로 109-0,카페/찻집,12318
21,맥도날드양산DT점,경남 양산시 남양산길 7-0,간이음식,12223
22,카페모토라드,경남 합천군 합천호수로 525-0,카페/찻집,12148
23,한꼬막두꼬막,경남 거제시 지세포로 121-0,한식,11710
24,맥도날드창원사파DT점,경남 창원시 성산구 창이대로706번길 2-0,간이음식,11394
25,임진각식당,경남 창원시 의창구 팔용로 515-0,한식,10757
26,힙한식,경남 남해군 동부대로 2-0,한식,10753
27,아웃백스테이크하우스중앙점,경남 창원시 성산구 중앙대로 33-0,외국식,10564
28,마소마레,경남 거제시 거제대로 1828-5,카페/찻집,10499
29,시티베이,경남 창원시 마산회원구 무역로 111-0,카페/찻집,10387
30,배말칼국수김밥본점,경남 거제시 장승포로 2-0,한식,10324
31,로스팅웨어,경남 진주시 가호방아길 51-8,카페/찻집,10318
32,방목리카페,경남 산청군 석대로281번길 229-30,카페/찻집,10150
33,삼천포맛집정서방,경남 사천시 진삼로 269-0,한식,9815
34,밀양돼지국밥,경남 김해시 인제로 91-0,한식,9758
35,매암제다원,경남 하동군 악양서로 346-1,카페/찻집,9634
36,삼가식육식당,경남 합천군 일부5길 14-0,한식,9586
37,파우제앤숨,경남 김해시 동남로41번길 94-0,카페/찻집,9564
38,오미사꿀빵,경남 통영시 도남로 110-0,간이음식,9506
39,쌤김밥,경남 거제시 지세포로 101-0,간이음식,9411
40,오미사꿀빵본점,경남 통영시 충렬로 14-18,간이음식,9181
41,무타블랑,경남 양산시 수서로 164-10,카페/찻집,9170
42,쿠우쿠우창원점,경남 창원시 의창구 용동로83번안길 36-0,외국식,9084
43,단장면커피로스터스,경남 밀양시 표충로 679-0,카페/찻집,9031
44,황포냉면,경남 진주시 호탄길34번길 10-0,한식,9006
45,심가네해물짬뽕[중식],경남 통영시 새터길 74-4,외국식,8928
46,성산명가,경남 창원시 성산구 마디미로63번길 7-0,한식,8708
47,예이제게장백반본점,경남 거제시 장승로 101-1,외국식,8640
48,행랑채,경남 밀양시 산외로 731-0,한식,8601
49,뚱보할머니김밥,경남 통영시 통영해안로 325-0,간이음식,8554
50,바람의핫도그본점,경남 거제시 다대5길 13-0,간이음식,8508
51,스타벅스진해자은DT점,경남 창원시 진해구 진해대로 962-0,카페/찻집,8451
51,더풀,경남 남해군 남서대로1517번길 50-0,간이음식,8451
53,우동한그릇,경남 창원시 마산합포구 가포로 706-0,외국식,8449
54,스타벅스밀양DT점,경남 밀양시 밀양대로 1792-0,카페/찻집,8300
55,외도널서리,경남 거제시 구조라로4길 21-0,카페/찻집,8267
56,우리식당,경남 남해군 동부대로1876번길 7-0,한식,8258
57,스타벅스창원역DT점,경남 창원시 의창구 의창대로 68-0,카페/찻집,8147
58,천황식당[한식],경남 진주시 촉석로207번길 3-0,한식,8072
59,심해,경남 거제시 옥포대첩로 1252-0,카페/찻집,8000
60,목민정[한식],경남 창원시 의창구 읍성로34번길 23-0,한식,7956
61,토도스,경남 창원시 성산구 용호로 116-0,외국식,7954
62,동피랑쭈굴,경남 통영시 통영해안로 363-1,외국식,7916
63,대구식당,경남 함안군 북촌2길 50-27,한식,7881
64,엘리브,경남 창원시 성산구 귀산로 19-0,카페/찻집,7880
65,네르하21카페,경남 통영시 도산일주로 954-0,카페/찻집,7853
65,아르미르CC점스타트하우스,경남 창원시 진해구 수제로 36-0,한식,7853
67,봄내,경남 김해시 율하카페길 1-0,한식,7827
68,씨맨스,경남 사천시 해안관광로 381-3,카페/찻집,7762
