동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1473,7395,기타가족,엄마_여동생_가족,미식,맛집_식당_가리비
583,5222,싱글,싱글_혼행_혼자,자연경관,계곡_바다_해수욕장
242,3449,연인,애인_커플_여자친구,레포츠/운동,낚시_수영장_캠핑
155,1005,자녀,아들_청소년_학생,문화예술,공장_도서관_시립도서관
122,741,회사동료,대리_직원_차장,체험,텃밭체험_템플스테이_시티투어
120,500,학생,대학생_중딩_고딩,휴식/힐링,힐링_신혼여행_호캉스
79,170,배우자,와이프_부인_아내,역사유적,초가집_고택_정자
47,88,부모님,아버지_장인어른_아빠,반려동물,애견_펫_반려동물
26,0,친구,친구_절친_동창,,
