연령대,남성방문 비율,여성방문 비율
70세 이상,11.8,7.7
60~69세,14.5,6.9
50~59세,13.3,9.3
40~49세,11.5,5.3
30~39세,6.1,4.6
20~29세,1.7,1.4
10~19세,2.3,1.3
