기준연월,방문비율
20220811,111.8
20220812,124.2
20220813,173.9
20220814,136.6
20220815,205.0
20220816,99.4
20220817,93.2
20220818,80.7
20220819,80.7
20220820,180.1
20220821,161.5
20220822,80.7
20220823,80.7
20220824,68.3
20220825,62.1
20220826,87.0
20220827,198.8
20220828,161.5
20220829,93.2
20220830,87.0
20220831,87.0
20220901,111.8
20220902,130.4
20220903,192.5
20220904,198.8
20220905,93.2
20220906,87.0
20220907,74.5
20220908,74.5
20220909,205.0
20220910,223.6
20220911,205.0
20220912,180.1
20220913,80.7
20220914,80.7
20220915,80.7
20220916,105.6
20220917,192.5
20220918,173.9
20220919,87.0
20220920,93.2
20220921,74.5
20220922,62.1
20220923,74.5
20220924,198.8
20220925,167.7
20220926,68.3
20220927,80.7
20220928,80.7
20220929,74.5
20220930,80.7
20221001,229.8
20221002,236.0
20221003,155.3
20221004,87.0
20221005,80.7
20221006,55.9
20221007,87.0
20221008,198.8
20221009,248.4
20221010,173.9
20221011,80.7
20221012,87.0
20221013,74.5
20221014,93.2
20221015,229.8
20221016,223.6
20221017,87.0
20221018,87.0
20221019,80.7
20221020,80.7
20221021,74.5
20221022,198.8
20221023,192.5
20221024,87.0
20221025,99.4
20221026,87.0
20221027,62.1
20221028,80.7
20221029,192.5
20221030,161.5
20221031,80.7
20221101,111.8
20221102,99.4
20221103,55.9
20221104,99.4
20221105,217.4
20221106,217.4
20221107,87.0
20221108,87.0
