연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,1.9
60~69세,7.9,5.4
50~59세,12.2,9.9
40~49세,11.5,7.5
30~39세,8.3,5.8
20~29세,12.1,8.0
10~19세,3.6,2.5
