기준연월,방문비율
20220811,92.1
20220812,101.4
20220813,184.3
20220814,147.1
20220815,182.1
20220816,102.1
20220817,97.1
20220818,97.9
20220819,105.7
20220820,174.3
20220821,160.7
20220822,83.6
20220823,98.6
20220824,94.3
20220825,97.1
20220826,106.4
20220827,177.1
20220828,155.0
20220829,90.0
20220830,103.6
20220831,96.4
20220901,106.4
20220902,106.4
20220903,201.4
20220904,190.0
20220905,91.4
20220906,100.7
20220907,87.1
20220908,88.6
20220909,227.9
20220910,261.4
20220911,254.3
20220912,220.0
20220913,88.6
20220914,82.9
20220915,89.3
20220916,90.0
20220917,200.7
20220918,191.4
20220919,85.7
20220920,100.0
20220921,85.0
20220922,88.6
20220923,93.6
20220924,193.6
20220925,180.7
20220926,88.6
20220927,97.9
20220928,90.7
20220929,90.0
20220930,92.9
20221001,217.9
20221002,206.4
20221003,225.7
20221004,101.4
20221005,97.9
20221006,99.3
20221007,95.7
20221008,209.3
20221009,262.1
20221010,222.1
20221011,90.7
20221012,85.7
20221013,90.7
20221014,97.1
20221015,211.4
20221016,196.4
20221017,85.0
20221018,96.4
20221019,85.7
20221020,91.4
20221021,94.3
20221022,200.0
20221023,195.7
20221024,92.9
20221025,97.1
20221026,85.7
20221027,89.3
20221028,96.4
20221029,202.9
20221030,191.4
20221031,86.4
20221101,91.4
20221102,83.6
20221103,76.4
20221104,80.7
20221105,165.0
20221106,151.4
20221107,68.6
20221108,74.3
