연령대,남성방문 비율,여성방문 비율
70세 이상,1.3,1.3
60~69세,10.9,5.5
50~59세,11.7,9.7
40~49세,7.4,4.9
30~39세,9.9,8.4
20~29세,16.0,8.9
10~19세,2.0,1.3
