유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
울산광역시 중구 , 울산광역시 남구,27.0,1
울산광역시 울주군 , 울산광역시 남구,24.7,1
울산광역시 북구 , 울산광역시 남구,19.5,1
울산광역시 동구 , 울산광역시 남구,9.7,1
경상북도 경주시 , 울산광역시 남구,3.6,1
경상남도 양산시 , 울산광역시 남구,2.7,1
부산광역시 기장군 , 울산광역시 남구,2.5,1
부산광역시 해운대구 , 울산광역시 남구,1.1,1
경상남도 김해시 , 울산광역시 남구,0.7,1
부산광역시 금정구 , 울산광역시 남구,0.6,1
경상북도 포항시 남구 , 울산광역시 남구,0.5,1
부산광역시 강서구 , 울산광역시 남구,0.4,1
부산광역시 부산진구 , 울산광역시 남구,0.4,1
부산광역시 남구 , 울산광역시 남구,0.4,1
부산광역시 동래구 , 울산광역시 남구,0.3,1
경상남도 밀양시 , 울산광역시 남구,0.3,1
부산광역시 수영구 , 울산광역시 남구,0.3,1
경상북도 포항시 북구 , 울산광역시 남구,0.3,1
부산광역시 북구 , 울산광역시 남구,0.3,1
부산광역시 연제구 , 울산광역시 남구,0.3,1
 울산광역시 남구,울산광역시 중구,24.5,2
 울산광역시 남구,울산광역시 울주군,22.0,2
 울산광역시 남구,울산광역시 북구,17.6,2
 울산광역시 남구,울산광역시 동구,10.0,2
 울산광역시 남구,부산광역시 기장군,8.2,2
 울산광역시 남구,경상북도 경주시,4.6,2
 울산광역시 남구,경상남도 양산시,2.3,2
 울산광역시 남구,부산광역시 해운대구,2.1,2
 울산광역시 남구,부산광역시 부산진구,0.6,2
 울산광역시 남구,경상북도 포항시 북구,0.5,2
 울산광역시 남구,부산광역시 수영구,0.5,2
 울산광역시 남구,경상남도 밀양시,0.5,2
 울산광역시 남구,경상남도 김해시,0.5,2
 울산광역시 남구,부산광역시 금정구,0.5,2
 울산광역시 남구,경상북도 포항시 남구,0.4,2
 울산광역시 남구,부산광역시 강서구,0.4,2
 울산광역시 남구,부산광역시 남구,0.3,2
 울산광역시 남구,부산광역시 동래구,0.3,2
 울산광역시 남구,경상북도 청도군,0.3,2
 울산광역시 남구,경상남도 거제시,0.2,2
