기준연월,지역명,검색량(건)
202108,울산광역시 남구 ,1893
202109,울산광역시 남구 ,2468
202110,울산광역시 남구 ,1976
202111,울산광역시 남구 ,3529
202112,울산광역시 남구 ,1380
202201,울산광역시 남구 ,1220
202202,울산광역시 남구 ,743
202203,울산광역시 남구 ,1507
202204,울산광역시 남구 ,3935
202205,울산광역시 남구 ,647
202206,울산광역시 남구 ,1299
202207,울산광역시 남구 ,416
