동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
3,10,기타가족,가정,미식,맛집_볶음밥_도미살,청주육거리시장
1,3,부모님,할머니,자연경관,낭떠러지,청주육거리시장
1,1,배우자,부인,레포츠/운동,등산,청주육거리시장
1,0,자녀,학생,,,청주육거리시장
