연령대,남성방문 비율,여성방문 비율
70세 이상,6.2,8.2
60~69세,10.7,14.0
50~59세,8.9,11.3
40~49세,6.7,5.7
30~39세,5.1,4.2
20~29세,6.1,6.3
10~19세,3.6,2.3
