동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,18,,,미식,송이,도당공원
0,6,,,자연경관,수목원_숲_공원,도당공원
0,2,,,반려동물,애견,도당공원
