연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,2.8
60~69세,9.2,7.6
50~59세,11.7,11.8
40~49세,9.4,9.3
30~39세,6.4,5.7
20~29세,5.8,5.4
10~19세,5.9,4.8
