업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,3.582059E7
쇼핑업,레저용품쇼핑,9.166150232E9
쇼핑업,대형쇼핑몰,2.4581716136E10
숙박업,기타숙박,2.46167416E9
숙박업,호텔,3.7365E7
식음료업,식음료,7.292499005E10
여가서비스업,골프장,1.165850692E9
여가서비스업,기타레저,1.187518845E9
여가서비스업,문화서비스,1.136236169E9
여가서비스업,관광유원시설,7.287231E7
운송업,렌터카,2.70398E7
운송업,육상운송,20.0
