연령대,남성방문 비율,여성방문 비율
70세 이상,3.7,3.8
60~69세,7.8,8.0
50~59세,9.2,9.1
40~49세,8.1,6.9
30~39세,8.7,7.4
20~29세,10.4,11.2
10~19세,2.3,2.4
