순위,관광지명,주소,분류,외지인 검색 수
1,소노문단양,충북 단양군 삼봉로 187-17,콘도미니엄,106892
2,단양구경시장,충북 단양군 도전5길 31-0,시장,100740
3,만천하스카이워크,충북 단양군 옷바위길 10-0,랜드마크관광,89594
4,도담삼봉,충북 단양군 삼봉로 644-0,기타관광,72545
5,구인사,충북 단양군 구인사길 73-0,종교성지,39147
6,고수동굴,충북 단양군 고수동굴길 8-0,자연생태,37403
7,단양다누리센터아쿠아리움,충북 단양군 수변로 111-0,테마공원,27705
8,사인암,충북 단양군 사인암2길 42-0,기타관광,24750
9,충주호유람선장회나루선착장,충북 단양군 월악로 3811-19,교통시설,21202
10,단양강잔도,충북 단양군,기타레저스포츠,20532
11,수양개빛터널,충북 단양군 수양개유적로 390-0,기타관광,18171
12,대호단양CC,충북 단양군 고양5길 43-0,육상레저스포츠,16119
13,온달관광지,충북 단양군 온달로 23-0,복합관광시설,13269
14,이끼터널,충북 단양군,기타관광,11893
15,보발재전망대,충북 단양군,랜드마크관광,9340
16,단양생태체육공원,충북 단양군,도시공원,8608
17,다리안국민관광지,충북 단양군 소백산등산길 12-0,복합관광시설,7334
18,단양관광호텔,충북 단양군 삼봉로 31-0,호텔,7159
19,소백산국립공원어의곡지구,충북 단양군,자연공원,7093
20,단양팔경,충북 단양군,기타관광,6941
21,소백산자연휴양림,충북 단양군 하리방터길 180-0,자연공원,6797
22,소선암자연휴양림,충북 단양군 대잠2길 15-0,자연공원,5976
23,도담삼봉유람선선착장,충북 단양군,교통시설,5052
24,소선암오토캠핑장,충북 단양군 선암계곡로 1656-0,캠핑,4835
25,황정산자연휴양림,충북 단양군 황정산로 239-11,자연공원,4104
26,코리아패러글라이딩,충북 단양군 두산길 252-0,기타레저스포츠,3646
27,단양유람선선착장,충북 단양군 수변로 82-0,교통시설,3406
28,단양패러글라이딩,충북 단양군 두산길 196-54,항공레저스포츠,3249
29,상선암,충북 단양군 선암계곡로 790-0,기타관광,3138
30,양방산전망대,충북 단양군 양방산길 350-0,랜드마크관광,3043
31,그리다모텔,충북 단양군 수변로 129-0,모텔,2807
32,제비봉공원지킴터,충북 단양군 월악로 3808-0,기타관광,2782
33,소백산국립공원천동지구,충북 단양군 소백산등산길 103-0,자연공원,2563
34,소백산국립공원,충북 단양군,자연공원,2427
35,남천야영장,충북 단양군 남천계곡로 378-0,캠핑,2344
36,단양패러에반하다,충북 단양군,기타레저스포츠,2265
37,하선암,충북 단양군 선암계곡로 1337-0,기타관광,2127
38,더쎈패러글라이딩,충북 단양군 두산길 254-6,항공레저스포츠,2112
39,소백산국립공원죽령지구,충북 단양군 소백산길 17-0,자연공원,2047
40,보발재,충북 단양군,자연경관(산),2044
41,온달스테이펜션,충북 단양군 남천2길 5-11,펜션/민박,2000
42,단양클레이사격장,충북 단양군,육상레저스포츠,1981
43,무지개오토캠핑장,충북 단양군 가대1길 84-7,캠핑,1911
44,단양사계절썰매장,충북 단양군 삼봉로 421-59,기타레저스포츠,1873
45,북단양리조트,충북 단양군 적성로 172-62,콘도미니엄,1864
46,온달동굴,충북 단양군,자연생태,1856
47,단양청춘패러글라이딩,충북 단양군 두산길 262-0,항공레저스포츠,1835
48,다리안계곡,충북 단양군,자연경관(산),1753
49,천동오토캠핑장,충북 단양군 다리안로 528-10,캠핑,1706
50,소선암공원,충북 단양군,도시공원,1703
51,소백산빌리지,충북 단양군 강변로 531-0,펜션/민박,1625
52,도락산,충북 단양군,자연경관(산),1607
53,대강오토캠핑장,충북 단양군 사인암로 683-77,캠핑,1582
54,단양패러마을펜션,충북 단양군 두산길 196-52,펜션/민박,1571
55,구담봉,충북 단양군 월악로 0-0,자연경관(산),1536
56,르블랑펜션,충북 단양군 사인암길 61-32,펜션/민박,1525
57,꽃들의물감찾기,충북 단양군 남천2길 5-1,펜션/민박,1449
58,더즌호텔,충북 단양군 별곡10길 10-0,모텔,1375
59,수양개선사유물전시관,충북 단양군 수양개유적로 390-0,전시시설,1337
60,온달산성,충북 단양군,역사유적지,1292
61,한스빌리지캠핑장,충북 단양군 새밭로 393-0,캠핑,1286
62,구름위의산책,충북 단양군 두산길 179-18,펜션/민박,1263
63,새밭계곡,충북 단양군 새밭로 842-0,자연경관(산),1232
64,단양마운틴펜션,충북 단양군 두산길 200-17,펜션/민박,1226
65,단양강변호텔,충북 단양군 수변로 125-0,모텔,1197
