유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
충청북도 제천시 , 충청북도 단양군,24.0,1
충청북도 충주시 , 충청북도 단양군,9.8,1
강원도 원주시 , 충청북도 단양군,5.7,1
경상북도 영주시 , 충청북도 단양군,4.8,1
강원도 영월군 , 충청북도 단양군,2.7,1
경기도 여주시 , 충청북도 단양군,2.4,1
충청북도 음성군 , 충청북도 단양군,2.4,1
경상북도 안동시 , 충청북도 단양군,2.2,1
경기도 이천시 , 충청북도 단양군,2.1,1
경기도 광주시 , 충청북도 단양군,1.9,1
경기도 용인시 처인구 , 충청북도 단양군,1.5,1
경기도 화성시 , 충청북도 단양군,1.4,1
경기도 안성시 , 충청북도 단양군,1.4,1
경기도 양평군 , 충청북도 단양군,1.2,1
경기도 평택시 , 충청북도 단양군,1.0,1
경기도 용인시 기흥구 , 충청북도 단양군,0.9,1
경상북도 문경시 , 충청북도 단양군,0.9,1
경상북도 예천군 , 충청북도 단양군,0.9,1
충청북도 청주시 청원구 , 충청북도 단양군,0.9,1
경기도 하남시 , 충청북도 단양군,0.7,1
 충청북도 단양군,충청북도 제천시,45.1,2
 충청북도 단양군,경상북도 영주시,9.3,2
 충청북도 단양군,강원도 영월군,5.2,2
 충청북도 단양군,충청북도 충주시,4.8,2
 충청북도 단양군,강원도 원주시,4.3,2
 충청북도 단양군,경상북도 안동시,4.2,2
 충청북도 단양군,경기도 여주시,1.9,2
 충청북도 단양군,경상북도 울진군,1.4,2
 충청북도 단양군,경기도 이천시,1.2,2
 충청북도 단양군,경상북도 예천군,1.2,2
 충청북도 단양군,강원도 춘천시,1.1,2
 충청북도 단양군,경상북도 문경시,1.0,2
 충청북도 단양군,강원도 평창군,1.0,2
 충청북도 단양군,강원도 정선군,1.0,2
 충청북도 단양군,경상북도 봉화군,0.8,2
 충청북도 단양군,강원도 강릉시,0.6,2
 충청북도 단양군,경상북도 영덕군,0.6,2
 충청북도 단양군,강원도 횡성군,0.6,2
 충청북도 단양군,강원도 삼척시,0.4,2
 충청북도 단양군,강원도 홍천군,0.4,2
