연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,3.0
60~69세,7.0,6.5
50~59세,10.3,9.2
40~49세,9.6,8.6
30~39세,8.4,9.8
20~29세,6.5,10.4
10~19세,3.4,3.4
