연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,2.7
60~69세,11.5,4.0
50~59세,18.2,6.2
40~49세,15.8,3.9
30~39세,15.3,2.8
20~29세,10.7,3.5
10~19세,1.6,0.6
