연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,2.3
60~69세,7.9,7.3
50~59세,14.0,9.8
40~49세,14.2,9.1
30~39세,9.9,8.3
20~29세,6.0,5.8
10~19세,1.4,1.9
