순위,관광지명,주소,분류,외지인 검색 수
1,용원어시장,경남 창원시 진해구 용원동로 0-0,시장,44562
2,아라미르CC,경남 창원시 진해구 수제로 36-0,육상레저스포츠,42289
3,용원골프클럽,경남 창원시 진해구 가주로 133-0,육상레저스포츠,41819
4,진해해양공원,경남 창원시 진해구 명동로 62-0,도시공원,35853
5,진해루,경남 창원시 진해구 진희로 146-0,랜드마크관광,27643
6,진해보타닉뮤지엄,경남 창원시 진해구 진해대로1137번길 89-0,테마공원,11413
7,안민고개벚꽃길,경남 창원시 진해구,데이트코스,11132
8,진해루해변공원,경남 창원시 진해구 진희로 150-0,도시공원,11080
9,안민고개,경남 창원시 진해구,자연경관(산),9969
10,로망스다리,경남 창원시 진해구,기타관광,9371
11,여좌천,경남 창원시 진해구,기타관광,8731
12,진해중앙시장,경남 창원시 진해구,시장,7818
13,진해내수면환경생태공원,경남 창원시 진해구 여명로25번길 55-0,도시공원,7805
14,속천항,경남 창원시 진해구 속천로 0-0,자연경관(하천/해양),7373
15,한산대체력단련장,경남 창원시 진해구,육상레저스포츠,7245
16,진해항제2부두,경남 창원시 진해구,자연경관(하천/해양),6907
17,진해중원로터리벚꽃거리,경남 창원시 진해구,기타관광,6460
18,경화역벚꽃길,경남 창원시 진해구 진해대로 0-0,테마공원,6241
19,창원솔라타워,경남 창원시 진해구 명동로 62-0,랜드마크관광,4926
20,경화시장,경남 창원시 진해구,시장,4796
21,롯데시네마진해,경남 창원시 진해구 진해대로 752-0,공연시설,4422
22,장복산조각공원,경남 창원시 진해구 장복산길 56-42,도시공원,4023
23,BPA야구장,경남 창원시 진해구 신항8로 231-0,레저스포츠시설,3710
24,진해항제1부두,경남 창원시 진해구 행암로 100-0,자연경관(하천/해양),3657
25,진해드림파크목재문화체험장,경남 창원시 진해구 천자로 507-0,농/산/어촌체험,3502
26,대장동계곡,경남 창원시 진해구 대장로 227-0,자연경관(산),2990
27,아몬드호텔,경남 창원시 진해구 진희로23번길 4-0,호텔,2865
28,명동방파제,경남 창원시 진해구,자연경관(하천/해양),2853
29,성흥사,경남 창원시 진해구 대장로 273-0,종교성지,2698
30,창원편백치유의숲,경남 창원시 진해구 장복산길 47-0,기타관광,2674
31,진해루,경남 창원시 진해구 진희로 146-0,역사유적지,2639
32,삼포항,경남 창원시 진해구,교통시설,2569
33,행암철길마을,경남 창원시 진해구,기타관광,2537
34,흰돌메공원,경남 창원시 진해구,도시공원,2456
35,호텔런더너용원점,경남 창원시 진해구 용원서로31번길 6-0,호텔,2307
