동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1361,34071,학생,고딩_대학생_중딩,미식,맛집_바나나_술
892,18943,기타가족,가족_오빠_장모,자연경관,바다_바닷가_시골
879,9323,부모님,부모님_아빠_아부지,레포츠/운동,낚시_수영장_캠핑
861,916,싱글,혼자_싱글,휴식/힐링,호캉스_힐링_신혼여행
584,766,연인,애인_커플_남자친구,문화예술,노래방_클럽_전시관
362,350,자녀,아들_딸_학생,반려동물,애견_유기견_동물
191,184,회사동료,대리_직원_임원,역사유적,다리_정자_한옥
70,37,배우자,신랑_와이프_아내,체험,갯벌체험_어촌체험_템플스테이
41,0,친구,친구_절친_지인,,
