유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 사천시 , 경상남도 남해군,27.1,1
경상남도 하동군 , 경상남도 남해군,11.2,1
경상남도 진주시 , 경상남도 남해군,9.8,1
전라남도 광양시 , 경상남도 남해군,6.1,1
전라남도 여수시 , 경상남도 남해군,4.2,1
전라남도 순천시 , 경상남도 남해군,4.2,1
경상남도 함안군 , 경상남도 남해군,2.5,1
경상남도 김해시 , 경상남도 남해군,2.1,1
경상남도 통영시 , 경상남도 남해군,1.4,1
경상남도 고성군 , 경상남도 남해군,1.4,1
경상남도 산청군 , 경상남도 남해군,1.4,1
경상남도 창원시 의창구 , 경상남도 남해군,1.2,1
경상남도 함양군 , 경상남도 남해군,1.0,1
경상남도 거제시 , 경상남도 남해군,1.0,1
경상남도 창원시 마산회원구 , 경상남도 남해군,0.8,1
경상남도 창원시 성산구 , 경상남도 남해군,0.8,1
경상남도 창원시 마산합포구 , 경상남도 남해군,0.7,1
충청남도 금산군 , 경상남도 남해군,0.7,1
부산광역시 해운대구 , 경상남도 남해군,0.7,1
부산광역시 강서구 , 경상남도 남해군,0.6,1
 경상남도 남해군,경상남도 사천시,48.4,2
 경상남도 남해군,경상남도 하동군,9.3,2
 경상남도 남해군,전라남도 여수시,8.4,2
 경상남도 남해군,경상남도 진주시,7.3,2
 경상남도 남해군,전라남도 광양시,4.9,2
 경상남도 남해군,경상남도 통영시,3.3,2
 경상남도 남해군,전라남도 순천시,3.0,2
 경상남도 남해군,경상남도 거제시,2.1,2
 경상남도 남해군,경상남도 고성군,1.6,2
 경상남도 남해군,경상남도 창원시 마산합포구,0.7,2
 경상남도 남해군,전라남도 구례군,0.6,2
 경상남도 남해군,경상남도 김해시,0.6,2
 경상남도 남해군,부산광역시 해운대구,0.5,2
 경상남도 남해군,부산광역시 기장군,0.5,2
 경상남도 남해군,경상남도 창원시 성산구,0.4,2
 경상남도 남해군,전라북도 전주시 완산구,0.4,2
 경상남도 남해군,경상남도 창원시 의창구,0.3,2
 경상남도 남해군,경상남도 산청군,0.3,2
 경상남도 남해군,경상남도 함안군,0.3,2
 경상남도 남해군,전라북도 남원시,0.3,2
