연령대,남성방문 비율,여성방문 비율
70세 이상,5.2,6.0
60~69세,9.9,9.1
50~59세,10.8,9.2
40~49세,8.9,7.5
30~39세,8.1,5.9
20~29세,6.7,4.8
10~19세,3.1,3.1
