연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,3.9
60~69세,8.1,8.6
50~59세,9.4,11.5
40~49세,8.0,7.4
30~39세,7.2,6.0
20~29세,7.8,8.5
10~19세,3.8,4.0
