연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,1.8
60~69세,5.4,4.6
50~59세,6.6,5.0
40~49세,11.7,8.0
30~39세,12.8,13.5
20~29세,5.5,6.4
10~19세,5.3,6.6
