연령대,남성방문 비율,여성방문 비율
70세 이상,1.7,1.7
60~69세,5.8,4.8
50~59세,7.2,7.7
40~49세,8.0,6.8
30~39세,10.1,8.1
20~29세,14.9,16.7
10~19세,3.2,2.5
