순위,업소명,주소,분류,합산 검색 수
1,뻘다방,인천 옹진군 선재로 55-0,카페/찻집,72469
2,하이바다,인천 옹진군 영흥북로 374-25,카페/찻집,27067
3,플로레도커피선재점,인천 옹진군 선재로 354-0,카페/찻집,18594
4,바람의마을,인천 옹진군 선재로 63-0,한식,9114
5,플로레도커피,인천 옹진군 영흥로 301-0,카페/찻집,7433
6,본토바지락칼국수,인천 옹진군 영흥북로 23-0,한식,6830
7,영흥도칼국수,인천 옹진군 영흥북로 195-0,한식,5536
8,카페코세드,인천 옹진군 영흥서로418번길 47-0,카페/찻집,4470
9,쌍곰다방,인천 옹진군 선재로34번길 64-0,카페/찻집,3632
10,고양이역카페,인천 옹진군 영흥로251번길 25-75,카페/찻집,3271
11,카페폰테,인천 옹진군 선재로 76-16,카페/찻집,2532
12,선재리커피집,인천 옹진군 선재로34번길 79-0,카페/찻집,2016
13,하늘가든[한식],인천 옹진군 영흥로251번길 24-0,한식,1603
14,복건성[중식],인천 옹진군 선재로34번길 23-0,외국식,1443
15,이백분,인천 옹진군 영흥로 109-12,외국식,1293
16,송가해장국,인천 옹진군 영흥북로 25-1,한식,1266
17,선재우리밀칼국수,인천 옹진군 선재로 39-0,한식,1198
18,이디야커피영흥도점,인천 옹진군 영흥로 258-0,카페/찻집,941
19,사곶냉면,인천 옹진군 사곶로122번길 54-19,한식,908
20,길마바지락손칼국수육개장,인천 옹진군 영흥북로 199-0,한식,899
21,어부네칼국수,인천 옹진군 영흥북로 203-0,한식,880
22,장경리손칼국수,인천 옹진군 영흥로 651-0,한식,831
23,카페포르토,인천 옹진군 영흥로 109-7,카페/찻집,801
24,미진상회,인천 옹진군 영흥로 109-12,외국식,791
25,섬꾸지,인천 옹진군 영흥로251번길 85-5,카페/찻집,775
26,북경손짜장[중식],인천 옹진군 선재로 338-0,외국식,760
27,청초수물회&섭국,인천 옹진군 선재로 148-0,외국식,748
28,다딤길목,인천 옹진군 선재로 145-0,외국식,735
29,오다가다,인천 옹진군 선재로 336-0,한식,714
30,영흥일번지식당,인천 옹진군 영흥북로 3-0,한식,686
31,선향회집,인천 옹진군 선재로34번길 107-6,외국식,659
32,장성호어부직영횟집,인천 옹진군 영흥로 136-0,외국식,638
33,통큰칼국수,인천 옹진군 영흥북로 55-3,한식,559
34,하라보라,인천 옹진군 시도로 83-0,카페/찻집,540
35,회 막썰어 먹자! 장미네,인천 옹진군 영흥북로 37-0,외국식,532
36,만수네회센터,인천 옹진군 영흥로 109-20,외국식,503
37,십리포황토가든,인천 옹진군 영흥북로 463-0,한식,486
38,유명조칼국수,인천 옹진군 선재로34번길 45-0,한식,482
39,비피클럽카페,인천 옹진군 영흥로251번길 85-53,카페/찻집,473
40,바다식당,인천 옹진군 신도로 248-0,외국식,462
41,점심밥,인천 옹진군 선재로 145-0,한식,424
42,소망식당,인천 옹진군 선재로 98-0,한식,418
43,0415카페,인천 옹진군 장봉로605번길 150-0,카페/찻집,415
44,바닷길식당,인천 옹진군 장봉로 216-0,외국식,396
45,만수횟집,인천 옹진군 영흥로 109-20,외국식,379
46,오빠애돈카츠,인천 옹진군 영흥로144번길 15-0,외국식,374
47,카페프린스,인천 옹진군 영흥북로 89-1,카페/찻집,318
48,매료37.5,인천 옹진군 신도로 761-0,한식,315
49,영흥곰탕,인천 옹진군 선재로 340-0,한식,314
50,꿀꿀이만찬,인천 옹진군 선재로 342-0,한식,313
51,고남정,인천 옹진군 신도로 37-0,외국식,310
52,선재포구,인천 옹진군 선재로317번길 25-0,외국식,302
53,만나뜨락,인천 옹진군 영흥로 255-0,한식,290
54,레마레,인천 옹진군 영흥서로 521-0,카페/찻집,242
55,뷰카페,인천 옹진군 선재로 346-0,카페/찻집,239
56,카페폰테,인천 옹진군 선재로 76-16,외국식,214
57,영흥손찐빵만두,인천 옹진군 선재로 163-0,간이음식,203
58,지개골동태탕,인천 옹진군 영흥로 364-0,한식,192
59,식객,인천 옹진군 장봉로537번길 10-0,외국식,189
60,안동본가국밥선재도점,인천 옹진군 선재로 171-0,한식,182
61,황금갯벌,인천 옹진군 선재로34번길 64-0,외국식,181
