기준연월,지역명,검색량(건)
202108,인천광역시 옹진군 ,192
202109,인천광역시 옹진군 ,252
202110,인천광역시 옹진군 ,265
202111,인천광역시 옹진군 ,160
202201,인천광역시 옹진군 ,19
202202,인천광역시 옹진군 ,2
202203,인천광역시 옹진군 ,22
202204,인천광역시 옹진군 ,9
202205,인천광역시 옹진군 ,56
202206,인천광역시 옹진군 ,18
202207,인천광역시 옹진군 ,27
