순위,업소명,주소,분류,외지인 검색 수
1,뻘다방,인천 옹진군 선재로 55-0,카페/찻집,71044
2,하이바다,인천 옹진군 영흥북로 374-25,카페/찻집,26512
3,플로레도커피선재점,인천 옹진군 선재로 354-0,카페/찻집,18170
4,바람의마을,인천 옹진군 선재로 63-0,한식,8890
5,플로레도커피,인천 옹진군 영흥로 301-0,카페/찻집,7110
6,본토바지락칼국수,인천 옹진군 영흥북로 23-0,한식,6578
7,영흥도칼국수,인천 옹진군 영흥북로 195-0,한식,5331
8,카페코세드,인천 옹진군 영흥서로418번길 47-0,카페/찻집,4240
9,쌍곰다방,인천 옹진군 선재로34번길 64-0,카페/찻집,3482
10,고양이역카페,인천 옹진군 영흥로251번길 25-75,카페/찻집,3138
11,카페폰테,인천 옹진군 선재로 76-16,카페/찻집,2480
12,선재리커피집,인천 옹진군 선재로34번길 79-0,카페/찻집,1985
13,하늘가든[한식],인천 옹진군 영흥로251번길 24-0,한식,1544
14,복건성[중식],인천 옹진군 선재로34번길 23-0,외국식,1361
15,이백분,인천 옹진군 영흥로 109-12,외국식,1275
16,송가해장국,인천 옹진군 영흥북로 25-1,한식,1209
17,선재우리밀칼국수,인천 옹진군 선재로 39-0,한식,1151
18,이디야커피영흥도점,인천 옹진군 영흥로 258-0,카페/찻집,870
19,길마바지락손칼국수육개장,인천 옹진군 영흥북로 199-0,한식,854
20,어부네칼국수,인천 옹진군 영흥북로 203-0,한식,846
21,사곶냉면,인천 옹진군 사곶로122번길 54-19,한식,808
22,카페포르토,인천 옹진군 영흥로 109-7,카페/찻집,783
23,장경리손칼국수,인천 옹진군 영흥로 651-0,한식,780
24,미진상회,인천 옹진군 영흥로 109-12,외국식,766
25,섬꾸지,인천 옹진군 영흥로251번길 85-5,카페/찻집,739
26,북경손짜장[중식],인천 옹진군 선재로 338-0,외국식,724
27,청초수물회&섭국,인천 옹진군 선재로 148-0,외국식,721
28,오다가다,인천 옹진군 선재로 336-0,한식,702
29,다딤길목,인천 옹진군 선재로 145-0,외국식,681
30,선향회집,인천 옹진군 선재로34번길 107-6,외국식,650
31,영흥일번지식당,인천 옹진군 영흥북로 3-0,한식,649
32,장성호어부직영횟집,인천 옹진군 영흥로 136-0,외국식,554
33,하라보라,인천 옹진군 시도로 83-0,카페/찻집,530
34,통큰칼국수,인천 옹진군 영흥북로 55-3,한식,526
35,회 막썰어 먹자! 장미네,인천 옹진군 영흥북로 37-0,외국식,507
36,만수네회센터,인천 옹진군 영흥로 109-20,외국식,476
37,바다식당,인천 옹진군 신도로 248-0,외국식,458
38,유명조칼국수,인천 옹진군 선재로34번길 45-0,한식,455
39,비피클럽카페,인천 옹진군 영흥로251번길 85-53,카페/찻집,453
40,십리포황토가든,인천 옹진군 영흥북로 463-0,한식,441
41,점심밥,인천 옹진군 선재로 145-0,한식,412
42,0415카페,인천 옹진군 장봉로605번길 150-0,카페/찻집,407
43,소망식당,인천 옹진군 선재로 98-0,한식,402
44,바닷길식당,인천 옹진군 장봉로 216-0,외국식,393
45,만수횟집,인천 옹진군 영흥로 109-20,외국식,372
46,오빠애돈카츠,인천 옹진군 영흥로144번길 15-0,외국식,339
47,매료37.5,인천 옹진군 신도로 761-0,한식,313
48,고남정,인천 옹진군 신도로 37-0,외국식,303
49,꿀꿀이만찬,인천 옹진군 선재로 342-0,한식,294
50,영흥곰탕,인천 옹진군 선재로 340-0,한식,293
51,선재포구,인천 옹진군 선재로317번길 25-0,외국식,287
52,만나뜨락,인천 옹진군 영흥로 255-0,한식,279
52,카페프린스,인천 옹진군 영흥북로 89-1,카페/찻집,279
54,레마레,인천 옹진군 영흥서로 521-0,카페/찻집,237
55,뷰카페,인천 옹진군 선재로 346-0,카페/찻집,234
56,카페폰테,인천 옹진군 선재로 76-16,외국식,207
57,영흥손찐빵만두,인천 옹진군 선재로 163-0,간이음식,195
58,식객,인천 옹진군 장봉로537번길 10-0,외국식,183
59,지개골동태탕,인천 옹진군 영흥로 364-0,한식,180
59,황금갯벌,인천 옹진군 선재로34번길 64-0,외국식,180
61,안동본가국밥선재도점,인천 옹진군 선재로 171-0,한식,172
62,커피아마마스,인천 옹진군 선재로306번길 17-0,카페/찻집,166
63,콩사랑콩깍지,인천 옹진군 백령로316번길 109-7,외국식,159
64,선제대교횟집,인천 옹진군 선재로34번길 23-0,외국식,150
65,뚱이네맛집,인천 옹진군 백령로 241-0,한식,149
66,아일랜드소야,인천 옹진군 소야로111번길 40-0,카페/찻집,146
67,솔밭식당,인천 옹진군 영흥서로 529-0,한식,145
68,성난파도,인천 옹진군 영흥남로9번길 179-21,외국식,143
69,왕솔가든,인천 옹진군 영흥로144번길 69-0,한식,142
70,십리포해변칼국수회조개구이,인천 옹진군 영흥북로 389-0,한식,128
71,청와루[중식],인천 옹진군 영흥로144번길 9-0,외국식,127
72,바다와만남,인천 옹진군 선재로306번길 27-113,한식,126
73,명주가든정육식당,인천 옹진군 영흥로176번길 57-0,한식,125
74,영흥풍천민물장어,인천 옹진군 선재로 289-0,외국식,110
75,목섬카페,인천 옹진군 선재로 40-0,카페/찻집,102
76,조개나라,인천 옹진군 영흥로 109-12,외국식,96
77,장봉삼시세끼,인천 옹진군 장봉로 202-0,한식,93
78,바다반점[중식],인천 옹진군 덕적남로606번길 8-0,외국식,90
78,안녕바다,인천 옹진군 신도로 22-0,외국식,90
80,장촌칼국수,인천 옹진군 백령로345번길 15-0,한식,89
81,영흥가든,인천 옹진군 영흥북로35번길 80-0,외국식,88
81,해당화나들목,인천 옹진군 모도로50번길 39-0,한식,88
83,대경민박식당,인천 옹진군 선재로186번길 71-1,한식,85
84,하늘정원,인천 옹진군 장봉로 536-1,외국식,84
85,신화평양냉면,인천 옹진군 백령로 691-0,한식,83
86,바닷가에서,인천 옹진군 선재로197번길 190-0,한식,82
86,양평해장국,인천 옹진군 영흥로251번길 8-0,한식,82
88,도애식당,인천 옹진군 신도로182번길 35-10,한식,80
88,바다회집,인천 옹진군 영흥북로 81-0,외국식,80
90,성원바지락손칼국수,인천 옹진군 선재로 139-0,한식,79
90,제주를품은갈치,인천 옹진군 선재로 299-0,한식,79
92,언니네닭갈비부대찌개,인천 옹진군 영흥로 144-0,외국식,76
93,뻘짬뽕[중식],인천 옹진군 덕적북로 36-0,외국식,69
94,우마루삼봉푸추간정육점식당,인천 옹진군 영흥남로293번길 20-0,외국식,65
95,내리56,인천 옹진군 영흥북로35번길 18-0,카페/찻집,64
96,핑크클라우드,인천 옹진군 영흥북로 420-12,카페/찻집,63
97,내리어촌계직판장,인천 옹진군 영흥북로 154-0,외국식,61
97,신도전망대횟집,인천 옹진군 신도로 183-0,외국식,61
97,조개사냥,인천 옹진군 영흥로 109-12,외국식,61
100,파도조개구이,인천 옹진군 영흥서로 515-0,외국식,60
