유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 안산시 단원구 , 인천광역시 옹진군,33.4,1
경기도 시흥시 , 인천광역시 옹진군,11.9,1
경기도 화성시 , 인천광역시 옹진군,6.7,1
인천광역시 남동구 , 인천광역시 옹진군,3.5,1
경기도 부천시 , 인천광역시 옹진군,3.0,1
인천광역시 연수구 , 인천광역시 옹진군,2.4,1
인천광역시 부평구 , 인천광역시 옹진군,1.7,1
인천광역시 미추홀구 , 인천광역시 옹진군,1.7,1
인천광역시 중구 , 인천광역시 옹진군,1.6,1
경기도 안산시 상록구 , 인천광역시 옹진군,1.6,1
인천광역시 서구 , 인천광역시 옹진군,1.5,1
경기도 수원시 권선구 , 인천광역시 옹진군,1.3,1
경기도 광명시 , 인천광역시 옹진군,1.1,1
경기도 평택시 , 인천광역시 옹진군,1.0,1
서울특별시 구로구 , 인천광역시 옹진군,1.0,1
경기도 군포시 , 인천광역시 옹진군,0.9,1
서울특별시 관악구 , 인천광역시 옹진군,0.8,1
서울특별시 금천구 , 인천광역시 옹진군,0.8,1
경기도 안양시 만안구 , 인천광역시 옹진군,0.8,1
인천광역시 계양구 , 인천광역시 옹진군,0.8,1
 인천광역시 옹진군,경기도 안산시 단원구,61.9,2
 인천광역시 옹진군,경기도 시흥시,13.3,2
 인천광역시 옹진군,경기도 화성시,4.4,2
 인천광역시 옹진군,인천광역시 연수구,3.1,2
 인천광역시 옹진군,인천광역시 중구,3.1,2
 인천광역시 옹진군,인천광역시 남동구,1.6,2
 인천광역시 옹진군,경기도 광명시,0.8,2
 인천광역시 옹진군,경기도 부천시,0.8,2
 인천광역시 옹진군,경기도 안산시 상록구,0.7,2
 인천광역시 옹진군,인천광역시 미추홀구,0.6,2
 인천광역시 옹진군,인천광역시 서구,0.5,2
 인천광역시 옹진군,인천광역시 부평구,0.4,2
 인천광역시 옹진군,경기도 수원시 권선구,0.4,2
 인천광역시 옹진군,경기도 수원시 팔달구,0.3,2
 인천광역시 옹진군,경기도 수원시 영통구,0.3,2
 인천광역시 옹진군,경기도 평택시,0.3,2
 인천광역시 옹진군,서울특별시 영등포구,0.3,2
 인천광역시 옹진군,경기도 의왕시,0.3,2
 인천광역시 옹진군,경기도 안양시 만안구,0.3,2
 인천광역시 옹진군,서울특별시 강서구,0.3,2
