연령대,남성방문 비율,여성방문 비율
70세 이상,1.5,1.6
60~69세,7.3,2.5
50~59세,6.5,3.6
40~49세,5.1,0.6
30~39세,5.1,0.5
20~29세,59.5,1.3
10~19세,4.6,0.1
