연령대,남성방문 비율,여성방문 비율
70세 이상,5.5,3.5
60~69세,17.3,10.3
50~59세,13.4,14.0
40~49세,8.5,5.7
30~39세,4.6,3.8
20~29세,7.2,3.3
10~19세,0.8,1.7
