동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1558,408,기타가족,가족_오빠_엄마,자연경관,식물원_동굴_바다,한림공원
10,236,배우자,신부_남편_아내,미식,라면_식당_칼국수,한림공원
6,8,부모님,부모님,레포츠/운동,수영장_테마공원_테마파크,한림공원
4,6,자녀,청소년,문화예술,박물관_광장,한림공원
2,6,연인,연인,역사유적,민속촌_다리,한림공원
0,6,,,휴식/힐링,가을여행_힐링_신혼여행,한림공원
0,6,,,반려동물,동물_애견,한림공원
0,2,,,체험,수학여행,한림공원
