동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1,66,부모님,어머니,자연경관,산_섬_전망대,회룡포
0,32,,,역사유적,정자_다리_초가집,회룡포
0,18,,,미식,오징어불고기_맛집_감자,회룡포
0,2,,,레포츠/운동,차박,회룡포
0,2,,,휴식/힐링,힐링,회룡포
0,1,,,문화예술,전시관,회룡포
