연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,1.7
60~69세,11.7,2.3
50~59세,29.4,5.1
40~49세,15.1,3.9
30~39세,11.2,3.2
20~29세,9.9,2.3
10~19세,0.7,0.5
