연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,1.2
60~69세,9.7,6.3
50~59세,19.5,13.9
40~49세,14.2,7.7
30~39세,8.6,6.0
20~29세,3.7,2.5
10~19세,1.1,1.2
