기준연월,방문비율
20220811,84.3
20220812,91.8
20220813,140.5
20220814,125.9
20220815,146.9
20220816,82.5
20220817,84.7
20220818,84.6
20220819,98.0
20220820,131.7
20220821,108.7
20220822,88.3
20220823,88.9
20220824,88.1
20220825,78.2
20220826,80.8
20220827,121.1
20220828,112.9
20220829,74.4
20220830,89.1
20220831,91.2
20220901,76.9
20220902,82.5
20220903,121.7
20220904,109.9
20220905,72.8
20220906,71.9
20220907,63.5
20220908,62.3
20220909,177.1
20220910,180.9
20220911,133.4
20220912,135.6
20220913,65.6
20220914,63.7
20220915,63.4
20220916,76.9
20220917,132.2
20220918,117.1
20220919,70.5
20220920,76.0
20220921,67.1
20220922,70.1
20220923,83.5
20220924,116.1
20220925,106.2
20220926,74.9
20220927,73.9
20220928,78.6
20220929,82.9
20220930,100.7
20221001,143.4
20221002,141.9
20221003,109.2
20221004,80.1
20221005,77.3
20221006,79.2
20221007,98.9
20221008,181.5
20221009,168.0
20221010,135.4
20221011,73.2
20221012,70.7
20221013,78.5
20221014,98.5
20221015,160.2
20221016,141.4
20221017,74.4
20221018,78.8
20221019,74.3
20221020,78.1
20221021,103.1
20221022,153.0
20221023,137.6
20221024,77.9
20221025,79.8
20221026,81.6
20221027,82.2
20221028,115.5
20221029,163.0
20221030,149.6
20221031,83.9
20221101,87.9
20221102,79.5
20221103,86.9
20221104,106.3
20221105,169.7
20221106,167.8
20221107,70.4
20221108,75.5
