연령대,남성방문 비율,여성방문 비율
70세 이상,1.7,2.1
60~69세,8.4,5.5
50~59세,10.5,8.7
40~49세,9.5,5.0
30~39세,9.8,5.4
20~29세,23.8,4.6
10~19세,2.4,1.8
