기준연월,지역명,검색량(건)
202108,대전광역시,6096
202109,대전광역시,7690
202110,대전광역시,7143
202111,대전광역시,8391
202112,대전광역시,4295
202201,대전광역시,2898
202202,대전광역시,2459
202203,대전광역시,1064
202204,대전광역시,983
202205,대전광역시,3555
202206,대전광역시,3707
202207,대전광역시,7748
