동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
3405,44328,학생,고딩_대학생_중딩,미식,라면_맛집_맥주
2453,10856,기타가족,손주_패밀리_형제,자연경관,계곡_바다_시골
1140,5117,연인,애인_여자친구_커플,휴식/힐링,나들이_가을여행_피크닉
1067,3870,자녀,아들_자녀_청소년,레포츠/운동,낚시_캠핑_글램핑
772,1763,친구,친구_절친_동창,문화예술,노래방_광장_나이트클럽
425,1675,회사동료,대리_직장동료_동료,반려동물,애견_유기묘_반려견
177,169,부모님,아버지_부모님_어머님,체험,수학여행_도자기체험
109,133,배우자,신부_아내_예신,역사유적,유적지_가옥_한옥마을
4,0,싱글,싱글_혼자,,
