순위,업소명,주소,분류,합산 검색 수
1,성심당본관,대전 중구 대종로480번길 15-0,간이음식,107247
2,성심당DCC점,대전 유성구 엑스포로 107-0,간이음식,72162
3,파리바게뜨자운대쇼핑타운점,대전 유성구 자운로97번길 410-0,간이음식,41266
4,태평소국밥본관,대전 유성구 온천동로65번길 50-0,한식,39158
5,카페팡시온,대전 동구 회남로275번길 227-0,카페/찻집,30979
6,오문창순대국밥,대전 대덕구 한밭대로 1153-0,한식,23553
7,맥도날드대전유성DT점,대전 유성구 계룡로87번길 3-0,간이음식,20519
8,오씨칼국수,대전 동구 옛신탄진로 13-0,한식,20281
9,수통골감나무집본점,대전 유성구 수통골로 69-0,외국식,20138
10,원조태평소국밥태평본점,대전 중구 태평로 116-0,한식,18988
11,스타벅스대전도안DT점,대전 유성구 도안대로 573-0,카페/찻집,17296
12,베스타프리미엄뷔페,대전 서구 만년로 70-0,외국식,17246
13,커피인터뷰,대전 유성구 한밭대로371번길 25-3,카페/찻집,16411
14,맥도날드대전가장DT점,대전 서구 도산로 324-0,간이음식,16396
15,월산본가,대전 중구 대종로 455-0,한식,14562
16,더리스레스토랑,대전 동구 냉천로 34-8,외국식,14526
17,맥도날드대전카이스트DT점,대전 유성구 대덕대로 535-0,간이음식,13874
18,맥도날드대전신탄진DT점,대전 대덕구 신탄진로 605-0,간이음식,13186
19,복사꽃피는집대전점,대전 유성구 원계산로 238-34,한식,12554
20,스타벅스대전관저점,대전 서구 관저로 142-0,카페/찻집,11792
21,두두당,대전 대덕구 대청로 234-0,카페/찻집,11727
22,맥도날드대전부사DT점,대전 중구 충무로 139-0,간이음식,11597
23,맥도날드대전한남대DT점,대전 대덕구 한밭대로 1102-0,간이음식,11149
24,스타벅스대전구암DT점,대전 유성구 월드컵대로289번길 6-0,카페/찻집,11035
25,권인순갈비김치찌개,대전 유성구 노은서로76번길 75-5,한식,10960
26,숯골원냉면본점,대전 유성구 신성로84번길 18-0,한식,10922
27,온천손칼국수,대전 유성구 온천북로59번길 2-0,한식,10559
28,스타벅스대전판암DT점,대전 동구 옥천로 118-0,카페/찻집,10553
29,성심당롯데백화점대전점,대전 서구 계룡로 598-0,간이음식,10368
30,델빠네,대전 서구 원도안로207번길 16-61,카페/찻집,10246
31,상무초밥유성점,대전 유성구 대학로 44-0,외국식,9953
32,유생촌대전유성점,대전 유성구 엑스포로 240-0,외국식,9665
33,광천식당,대전 중구 대종로505번길 29-0,외국식,9497
34,스타벅스대전용문DT점,대전 서구 도산로 336-0,카페/찻집,9414
35,농민순대,대전 중구 충무로 138-0,한식,9316
36,신촌설렁탕만년점,대전 서구 대덕대로 390-0,한식,9307
37,오씨칼국수,대전 유성구 엑스포로151번길 19-0,한식,9300
38,스타벅스대전한남대DT점,대전 대덕구 한밭대로 1122-0,카페/찻집,9256
39,아웃백스테이크하우스대전둔산점,대전 서구 대덕대로 164-0,외국식,9073
40,맥도날드대전가수원DT점,대전 서구 계백로 1124-0,간이음식,9011
41,스타벅스대전신탄진DT점,대전 대덕구 대덕대로 1544-0,카페/찻집,8812
42,플레이스플로라,대전 동구 회남로 57-54,카페/찻집,8756
43,스타벅스대전대사DT점,대전 중구 계룡로 949-0,카페/찻집,8680
44,VIPS둔산점,대전 서구 대덕대로 243-0,외국식,8666
45,더함뜰,대전 유성구 동서대로 181-0,한식,8364
46,대선칼국수,대전 서구 둔산중로40번길 28-0,한식,8305
47,솔밭묵집,대전 유성구 관용로 51-0,한식,8260
48,연선흠베이커리,대전 유성구 지족로148번길 39-23,간이음식,8151
49,선화동소머리해장국본점,대전 중구 선화로 128-0,한식,8039
50,천리집,대전 유성구 신성남로 127-0,한식,7864
51,스타벅스대전유천DT점,대전 중구 계백로 1604-0,카페/찻집,7856
52,상무초밥둔산직영점,대전 서구 둔산로31번길 66-0,외국식,7836
53,현암기사식당,대전 동구 대전천북로 72-0,한식,7810
54,스타벅스대전가수원DT점,대전 서구 계백로 1128-0,카페/찻집,7745
55,영동뜨끈이,대전 중구 대전천서로 375-1,한식,7738
56,아웃백스테이크하우스유성점,대전 유성구 온천로 45-0,외국식,7713
57,비씨씨킹덤,대전 서구 문정로 40-0,외국식,7630
58,꾸드뱅,대전 유성구 지족동로 146-0,간이음식,7412
59,태화장[중식],대전 동구 중앙로203번길 78-0,외국식,7305
60,봉이호떡,대전 동구 산내로 111-0,간이음식,7268
61,원조태평소국밥유성점,대전 유성구 문화원로 140-0,한식,7262
62,스타벅스대전IC DT점,대전 대덕구 동서대로 1776-0,카페/찻집,7222
63,청송한우타운,대전 유성구 노은동로79번길 71-0,한식,7163
64,보물섬회수산,대전 유성구 계룡로 15-3,외국식,7130
65,사리원본점,대전 서구 둔산로31번길 77-0,한식,6800
66,스타벅스대전갈마DT점,대전 서구 계룡로 384-0,카페/찻집,6639
67,비래키키,대전 대덕구 비래골길 47-12,카페/찻집,6536
68,드르쿰다from제주,대전 서구 계룡로314번길 8-0,카페/찻집,6489
69,치앙마이방콕,대전 동구 철갑3길 8-0,외국식,6435
70,맥도날드대전유천DT점,대전 중구 계백로 1549-0,간이음식,6340
71,일당감자탕,대전 유성구 계룡로59번길 36-0,한식,6304
72,스타벅스신탄진금강DT점,대전 대덕구 신탄진로 866-0,카페/찻집,6249
73,스타벅스대전관평동점,대전 유성구 테크노중앙로 68-0,카페/찻집,6218
74,버거킹대전반석DT점,대전 유성구 북유성대로 288-0,간이음식,6078
75,시민칼국수,대전 중구 대흥로10번길 5-0,한식,6054
76,모습,대전 중구 보문산로 331-0,카페/찻집,6037
77,경복궁대전점,대전 서구 대덕대로 366-0,한식,6036
78,스마일칼국수,대전 중구 보문로230번길 82-0,한식,6027
79,몽뜨,대전 서구 원도안로257번길 48-0,카페/찻집,5942
80,스타벅스대전수침교DT점,대전 서구 계룡로 692-0,카페/찻집,5933
81,리엔차이,대전 유성구 은구비로155번길 34-0,외국식,5904
82,부추해물칼국수,대전 대덕구 신탄진로804번길 31-0,한식,5854
83,착한낙지대전유성점,대전 유성구 유성대로654번길 22-0,외국식,5851
84,바다수산,대전 서구 계룡로 338-0,외국식,5831
85,사리원면옥본점,대전 중구 중교로 62-0,한식,5725
86,맥도날드대전센트럴DT점,대전 중구 중앙로 64-0,간이음식,5687
87,강남면옥,대전 서구 둔산로123번길 15-0,한식,5638
88,공주칼국수,대전 서구 용문로 32-0,한식,5635
89,대손관,대전 유성구 문화원로146번길 17-0,외국식,5634
90,스타벅스대전터미널DT점,대전 동구 동서대로 1658-0,카페/찻집,5620
91,둥지톳밥,대전 유성구 현충원로347번길 37-10,한식,5594
92,어거스트홍미당,대전 유성구 하기로 34-21,간이음식,5547
93,반찬식당,대전 중구 보문산공원로497번안길 45-0,한식,5521
94,샤를몽탁,대전 동구 회남로 162-27,카페/찻집,5514
95,할리스대전도안DT점,대전 유성구 도안동로 488-0,카페/찻집,5435
96,이비가짬뽕본점 [중식],대전 유성구 문화원로 39-0,외국식,5423
97,한우김삿갓,대전 유성구 유성대로1184번길 11-27,한식,5380
98,후루룩손칼국수,대전 유성구 반석로11번길 66-11,한식,5335
99,바질리코레스토랑,대전 유성구 한밭대로313번길 10-0,외국식,5310
