순위,관광지명,주소,분류,합산 검색 수
1,마량항,전남 강진군 미항로 169-0,자연경관(하천/해양),23029
2,다산베아채CC,전남 강진군 학장용산길 101-0,육상레저스포츠,20896
3,남미륵사,전남 강진군 풍동1길 24-13,종교성지,14212
4,강진만생태공원,전남 강진군 생태공원길 47-0,도시공원,8938
5,다산초당,전남 강진군 다산초당길 68-35,역사유적지,8781
6,가우도,전남 강진군,자연경관(하천/해양),8269
7,청자다리,전남 강진군,기타관광,7563
8,백련사,전남 강진군 백련사길 145-0,종교성지,6168
9,무위사,전남 강진군 무위사로 308-0,종교성지,5549
10,주작산자연휴양림,전남 강진군 주작산길 398-0,자연공원,5189
11,가우도출렁다리,전남 강진군,기타관광,5076
12,백운동정원,전남 강진군 월하안운길 100-63,도시공원,4770
13,강진시장,전남 강진군 시장길 19-0,시장,3702
14,고려청자박물관,전남 강진군 청자촌길 33-0,전시시설,3529
15,영랑생가,전남 강진군 영랑생가길 15-0,역사유적지,3250
16,마량놀토수산시장,전남 강진군 미항로 152-0,시장,3244
17,케이스테이호텔,전남 강진군 청자로 297-0,호텔,3004
18,월출산국립공원경포대지구,전남 강진군,자연공원,2789
19,강진금곡사벚꽃길,전남 강진군,기타관광,2762
20,프린스행복호텔,전남 강진군 보은로 113-1,호텔,2604
21,다산다리,전남 강진군,기타관광,2485
22,사의재,전남 강진군,역사유적지,2455
23,가우도한옥펜션,전남 강진군 가우도길 25-11,펜션/민박,2393
24,강진청자촌오토캠핑장,전남 강진군,캠핑,2200
25,금릉경포대,전남 강진군,자연경관(산),1984
26,강진아트홀,전남 강진군 영랑로1길 9-0,공연시설,1484
27,설록다원강진,전남 강진군,농/산/어촌체험,1471
28,드라마모텔,전남 강진군 보은로안길 29-0,모텔,1270
29,다산박물관,전남 강진군 다산로 766-20,전시시설,1241
30,백련사동백나무숲,전남 강진군,자연공원,1032
31,주작산별소리캠핑장,전남 강진군 삼인길 102-79,캠핑,1012
32,강진종합운동장전용축구장,전남 강진군 종합운동장길 85-0,레저스포츠시설,1005
33,도암석문공원,전남 강진군,도시공원,984
34,한국민화뮤지엄,전남 강진군 청자촌길 61-5,전시시설,973
35,망호선착장,전남 강진군 월곶로 0-0,교통시설,972
36,자연이좋은사람들펜션,전남 강진군 백운로 93-9,펜션/민박,970
37,강진전라병영성,전남 강진군 병영성로 175-0,역사유적지,935
38,케이스테이관광호텔,전남 강진군 청자로 299-0,호텔,897
39,강진읍5일시장,전남 강진군 동성로 17-0,시장,873
40,소석문,전남 강진군,자연경관(산),809
41,가우도짚트랙,전남 강진군 가우도길 49-9,기타레저스포츠,771
42,금곡사,전남 강진군 까치내로 261-21,종교성지,767
43,림스글램핑,전남 강진군 해강로 1038-30,캠핑,745
44,가필드모텔,전남 강진군 보은로1길 19-0,모텔,733
45,생태호수공원,전남 강진군,도시공원,727
46,강진스포츠파크,전남 강진군 해안관광로 1365-0,복합관광시설,679
47,큐브빌리지글램핑,전남 강진군 청자로 1339-74,캠핑,669
48,더베이펜션,전남 강진군 청자해안길 317-0,펜션/민박,647
49,강진오감통,전남 강진군 오감길 2-0,기타관광,638
50,강진우시장,전남 강진군 청자로 75-21,시장,618
51,이든호스텔,전남 강진군 청렴길 21-10,호스텔,611
52,강진하멜기념관,전남 강진군 병영성로 180-0,전시시설,592
53,강진달빛한옥마을,전남 강진군 달빛한옥길 55-0,역사유적지,581
54,느루갤러리,전남 강진군 목리안3길 3-0,전시시설,567
55,금곡사벚꽃길,전남 강진군,데이트코스,520
56,경포대산장,전남 강진군,모텔,517
57,사의재한옥체험관,전남 강진군 사의재길 31-5,기타관광,468
58,신마항선착장,전남 강진군 신마길 0-0,교통시설,465
59,강진베이스볼파크펜션,전남 강진군 해안관광로 1365-0,펜션/민박,452
60,마량방파제,전남 강진군,자연경관(하천/해양),438
61,사초해변공원,전남 강진군,도시공원,417
62,탑모텔,전남 강진군 보은로안길 28-0,모텔,409
63,가우도카라반펜션,전남 강진군 저두바닷길 3-0,펜션/민박,389
63,강진고려청자요지,전남 강진군 청자촌길 33-0,역사유적지,389
65,바다목장펜션,전남 강진군 까막섬로 416-8,펜션/민박,373
66,만덕호,전남 강진군,자연경관(하천/해양),317
67,강진만춤추는갈대축제,전남 강진군 생태공원길 47-0,기타문화관광지,316
68,수모텔,전남 강진군 청자로 2119-0,모텔,309
69,월출학생수련장,전남 강진군 백운로 148-22,육상레저스포츠,298
70,워커힐모텔,전남 강진군 까치내로 227-0,모텔,289
71,옴천사,전남 강진군 장강로 1445-14,종교성지,282
72,보은산V랜드물놀이장,전남 강진군 고성길 174-0,테마공원,277
73,세계모란공원,전남 강진군 영랑생가길 36-0,도시공원,274
74,고바우공원전망대,전남 강진군 청자로 1606-0,랜드마크관광,273
75,고성사,전남 강진군 고성길 260-0,종교성지,263
76,부성파크모텔,전남 강진군 영랑로2길 6-0,모텔,244
77,사내호,전남 강진군,자연경관(하천/해양),228
78,월남사지삼층석탑,전남 강진군 월남1길 100-0,역사유적지,217
79,정수사,전남 강진군 정수사길 459-0,종교성지,215
80,다향소축민박,전남 강진군 다산초당1길 7-5,펜션/민박,213
81,병영5일장,전남 강진군 남삼인길 8-1,시장,208
82,월출산경포대계곡길,전남 강진군 상월길 0-0,도시/지역문화관광,201
83,벨라지오,전남 강진군 보은로2길 10-0,모텔,187
84,플라워모텔,전남 강진군 영랑로2길 4-0,모텔,186
85,주작산자연휴양림캠핑장,전남 강진군 주작산길 398-0,캠핑,183
86,강진달빛한옥마을여락재,전남 강진군 달빛한옥길 38-0,펜션/민박,177
86,강진생활체육공원,전남 강진군 종합운동장길 50-7,도시공원,177
88,보금모텔,전남 강진군 영랑로 45-0,모텔,176
88,남포축구장,전남 강진군 생태공원길 47-0,레저스포츠시설,176
90,가우도모노레일,전남 강진군 가우도길 2-87,기타관광,165
91,초당림물놀이장,전남 강진군 칠관로 685-37,테마공원,144
92,테마모텔,전남 강진군 마량3길 27-0,모텔,138
93,덕룡산,전남 강진군,자연경관(산),134
94,강진향교,전남 강진군 향교로 140-0,역사유적지,132
95,임천저수지,전남 강진군,자연경관(하천/해양),131
96,다이소강진중앙점,전남 강진군 중앙로 88-0,기타쇼핑시설,125
