연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,2.7
60~69세,10.0,7.5
50~59세,16.4,12.0
40~49세,13.1,7.0
30~39세,9.2,4.7
20~29세,6.5,3.8
10~19세,2.3,1.1
