연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,2.5
60~69세,15.4,9.0
50~59세,15.9,14.0
40~49세,9.5,8.0
30~39세,4.1,4.4
20~29세,3.3,2.4
10~19세,2.5,2.5
